"TargetGroup","FirstDose","SecondDose","Population","Denominator","Country","ReportingCountry","minAge","maxAge","ageWidth","YearWeekISO"
"Age18_24",2220,306,364134,34868,"Iceland","IS",18,24,7,"2021-W10"
"Age25_49",8501,3145,364134,131004,"Iceland","IS",25,49,25,"2021-W10"
"Age50_59",3431,1119,364134,43992,"Iceland","IS",50,59,10,"2021-W10"
"Age60_69",3317,1248,364134,37414,"Iceland","IS",60,69,10,"2021-W10"
"Age70_79",4435,1530,364134,22890,"Iceland","IS",70,79,10,"2021-W10"
"Age80+",12258,5533,364134,12602,"Iceland","IS",80,100,21,"2021-W10"
"Age<18",691,276,59641488,9433159,"Italy","IT",0,17,18,"2021-W10"
"Age18_24",110942,68504,59641488,4121339,"Italy","IT",18,24,7,"2021-W10"
"Age25_49",1449762,759647,59641488,18920355,"Italy","IT",25,49,25,"2021-W10"
"Age50_59",911563,451685,59641488,9414195,"Italy","IT",50,59,10,"2021-W10"
"Age60_69",519451,287608,59641488,7364364,"Italy","IT",60,69,10,"2021-W10"
"Age70_79",151151,81379,59641488,5968373,"Italy","IT",70,79,10,"2021-W10"
"Age80+",1670580,381479,59641488,4419703,"Italy","IT",80,100,21,"2021-W10"
"Age<18",0,0,2794090,498821,"Lithuania","LT",0,17,18,"2021-W10"
"Age18_24",84,0,2794090,209209,"Lithuania","LT",18,24,7,"2021-W10"
"Age25_49",1252,0,2794090,914337,"Lithuania","LT",25,49,25,"2021-W10"
"Age50_59",702,0,2794090,419039,"Lithuania","LT",50,59,10,"2021-W10"
"Age60_69",354,0,2794090,351248,"Lithuania","LT",60,69,10,"2021-W10"
"Age70_79",27,0,2794090,236890,"Lithuania","LT",70,79,10,"2021-W10"
"Age80+",0,0,2794090,164546,"Lithuania","LT",80,100,21,"2021-W10"
"Age<18",0,0,626108,119539,"Luxembourg","LU",0,17,18,"2021-W10"
"Age18_24",1037,393,626108,52409,"Luxembourg","LU",18,24,7,"2021-W10"
"Age25_49",8407,4542,626108,239349,"Luxembourg","LU",25,49,25,"2021-W10"
"Age50_59",3873,2082,626108,89549,"Luxembourg","LU",50,59,10,"2021-W10"
"Age60_69",2977,767,626108,61985,"Luxembourg","LU",60,69,10,"2021-W10"
"Age70_79",3754,596,626108,38352,"Luxembourg","LU",70,79,10,"2021-W10"
"Age80+",15880,2544,626108,24925,"Luxembourg","LU",80,100,21,"2021-W10"
"Age<18",10,4,1907675,359457,"Latvia","LV",0,17,18,"2021-W10"
"Age18_24",2083,939,1907675,119249,"Latvia","LV",18,24,7,"2021-W10"
"Age25_49",15324,8437,1907675,639712,"Latvia","LV",25,49,25,"2021-W10"
"Age50_59",9580,4672,1907675,265997,"Latvia","LV",50,59,10,"2021-W10"
"Age60_69",9952,3440,1907675,241651,"Latvia","LV",60,69,10,"2021-W10"
"Age70_79",27741,722,1907675,170557,"Latvia","LV",70,79,10,"2021-W10"
"Age80+",15342,102,1907675,111052,"Latvia","LV",80,100,21,"2021-W10"
"Age<18",86,5,514564,81948,"Malta","MT",0,17,18,"2021-W10"
"Age18_24",4906,1148,514564,42136,"Malta","MT",18,24,7,"2021-W10"
"Age25_49",40671,12665,514564,205154,"Malta","MT",25,49,25,"2021-W10"
"Age50_59",14923,5198,514564,59168,"Malta","MT",50,59,10,"2021-W10"
"Age60_69",15922,3210,514564,59551,"Malta","MT",60,69,10,"2021-W10"
"Age70_79",9726,2314,514564,44918,"Malta","MT",70,79,10,"2021-W10"
"Age80+",19211,15813,514564,21689,"Malta","MT",80,100,21,"2021-W10"
"Age<18",0,0,5367580,1118608,"Norway","NO",0,17,18,"2021-W10"
"Age18_24",14699,3631,5367580,470970,"Norway","NO",18,24,7,"2021-W10"
"Age25_49",83181,29958,5367580,1825133,"Norway","NO",25,49,25,"2021-W10"
"Age50_59",52595,17212,5367580,703830,"Norway","NO",50,59,10,"2021-W10"
"Age60_69",30416,11356,5367580,582495,"Norway","NO",60,69,10,"2021-W10"
"Age70_79",44340,34565,5367580,435834,"Norway","NO",70,79,10,"2021-W10"
"Age80+",204565,154358,5367580,230710,"Norway","NO",80,100,21,"2021-W10"
"Age<18",0,0,37958138,6913237,"Poland","PL",0,17,18,"2021-W10"
"Age18_24",79076,57351,37958138,2754264,"Poland","PL",18,24,7,"2021-W10"
"Age25_49",744752,377870,37958138,14035724,"Poland","PL",25,49,25,"2021-W10"
"Age50_59",402662,207980,37958138,4606379,"Poland","PL",50,59,10,"2021-W10"
"Age60_69",263799,150789,37958138,5179612,"Poland","PL",60,69,10,"2021-W10"
"Age70_79",745793,295059,37958138,2783163,"Poland","PL",70,79,10,"2021-W10"
"Age80+",715367,527052,37958138,1685759,"Poland","PL",80,100,21,"2021-W10"
"Age<18",264,177,10295909,1717050,"Portugal","PT",0,17,18,"2021-W10"
"Age18_24",18294,11031,10295909,775701,"Portugal","PT",18,24,7,"2021-W10"
"Age25_49",203990,135041,10295909,3360653,"Portugal","PT",25,49,25,"2021-W10"
"Age50_59",134339,58955,10295909,1485319,"Portugal","PT",50,59,10,"2021-W10"
"Age60_69",107974,34419,10295909,1299674,"Portugal","PT",60,69,10,"2021-W10"
"Age70_79",51551,23459,10295909,981649,"Portugal","PT",70,79,10,"2021-W10"
"Age80+",362728,110272,10295909,675863,"Portugal","PT",80,100,21,"2021-W10"
"Age<18",0,0,10327589,2180508,"Sweden","SE",0,17,18,"2021-W10"
"Age18_24",31798,11015,10327589,810921,"Sweden","SE",18,24,7,"2021-W10"
"Age25_49",215309,87258,10327589,3404540,"Sweden","SE",25,49,25,"2021-W10"
"Age50_59",120718,54655,10327589,1297863,"Sweden","SE",50,59,10,"2021-W10"
"Age60_69",92281,43545,10327589,1108438,"Sweden","SE",60,69,10,"2021-W10"
"Age70_79",114447,49967,10327589,989013,"Sweden","SE",70,79,10,"2021-W10"
"Age80+",321085,133238,10327589,536306,"Sweden","SE",80,100,21,"2021-W10"
"Age<18",81,26,2095861,371395,"Slovenia","SI",0,17,18,"2021-W10"
"Age18_24",3275,1277,2095861,141225,"Slovenia","SI",18,24,7,"2021-W10"
"Age25_49",32454,17531,2095861,711365,"Slovenia","SI",25,49,25,"2021-W10"
"Age50_59",25886,10115,2095861,303125,"Slovenia","SI",50,59,10,"2021-W10"
"Age60_69",22768,4684,2095861,278944,"Slovenia","SI",60,69,10,"2021-W10"
"Age70_79",32169,7094,2095861,175640,"Slovenia","SI",70,79,10,"2021-W10"
"Age80+",60703,45314,2095861,114167,"Slovenia","SI",80,100,21,"2021-W10"
"Age<18",0,0,5457873,1019976,"Slovakia","SK",0,17,18,"2021-W10"
"Age18_24",16089,9977,5457873,398739,"Slovakia","SK",18,24,7,"2021-W10"
"Age25_49",148891,67167,5457873,2069170,"Slovakia","SK",25,49,25,"2021-W10"
"Age50_59",64008,31299,5457873,704900,"Slovakia","SK",50,59,10,"2021-W10"
"Age60_69",76238,23563,5457873,689318,"Slovakia","SK",60,69,10,"2021-W10"
"Age70_79",74770,45827,5457873,391090,"Slovakia","SK",70,79,10,"2021-W10"
"Age80+",50129,38447,5457873,184680,"Slovakia","SK",80,100,21,"2021-W10"
"Age<18",1250,220,8901064,1542621,"Austria","AT",0,17,18,"2021-W11"
"Age18_24",40530,8987,8901064,696064,"Austria","AT",18,24,7,"2021-W11"
"Age25_49",278403,89865,8901064,3006228,"Austria","AT",25,49,25,"2021-W11"
"Age50_59",173203,60599,8901064,1396889,"Austria","AT",50,59,10,"2021-W11"
"Age60_69",111702,31478,8901064,1016016,"Austria","AT",60,69,10,"2021-W11"
"Age70_79",106324,25001,8901064,769199,"Austria","AT",70,79,10,"2021-W11"
"Age80+",316753,126501,8901064,474047,"Austria","AT",80,100,21,"2021-W11"
"Age<18",2702,1882,11522440,2320244,"Belgium","BE",0,17,18,"2021-W11"
"Age18_24",60080,26185,11522440,930629,"Belgium","BE",18,24,7,"2021-W11"
"Age25_49",368495,167112,11522440,3751281,"Belgium","BE",25,49,25,"2021-W11"
"Age50_59",179269,85250,11522440,1591660,"Belgium","BE",50,59,10,"2021-W11"
"Age60_69",116125,48181,11522440,1347513,"Belgium","BE",60,69,10,"2021-W11"
"Age70_79",104355,33278,11522440,924351,"Belgium","BE",70,79,10,"2021-W11"
"Age80+",222922,111673,11522440,656762,"Belgium","BE",80,100,21,"2021-W11"
"Age<18",0,0,6951482,1189680,"Bulgaria","BG",0,17,18,"2021-W11"
"Age18_24",5382,855,6951482,427191,"Bulgaria","BG",18,24,7,"2021-W11"
"Age25_49",85633,22970,6951482,2402352,"Bulgaria","BG",25,49,25,"2021-W11"
"Age50_59",65968,21406,6951482,953355,"Bulgaria","BG",50,59,10,"2021-W11"
"Age60_69",74191,18300,6951482,938635,"Bulgaria","BG",60,69,10,"2021-W11"
"Age70_79",51319,5745,6951482,701964,"Bulgaria","BG",70,79,10,"2021-W11"
"Age80+",14595,1906,6951482,338305,"Bulgaria","BG",80,100,21,"2021-W11"
"Age<18",0,0,888005,170553,"Cyprus","CY",0,17,18,"2021-W11"
"Age18_24",547,149,888005,84850,"Cyprus","CY",18,24,7,"2021-W11"
"Age25_49",6343,3527,888005,330295,"Cyprus","CY",25,49,25,"2021-W11"
"Age50_59",3027,1793,888005,107634,"Cyprus","CY",50,59,10,"2021-W11"
"Age60_69",10626,1542,888005,94714,"Cyprus","CY",60,69,10,"2021-W11"
"Age70_79",46894,6752,888005,66429,"Cyprus","CY",70,79,10,"2021-W11"
"Age80+",27353,23198,888005,33530,"Cyprus","CY",80,100,21,"2021-W11"
"Age<18",381,199,10693939,1999465,"Czech Republic","CZ",0,17,18,"2021-W11"
"Age18_24",14871,7112,10693939,671799,"Czech Republic","CZ",18,24,7,"2021-W11"
"Age25_49",196690,97161,10693939,3899741,"Czech Republic","CZ",25,49,25,"2021-W11"
"Age50_59",116338,47618,10693939,1339737,"Czech Republic","CZ",50,59,10,"2021-W11"
"Age60_69",87425,33026,10693939,1330494,"Czech Republic","CZ",60,69,10,"2021-W11"
"Age70_79",313090,22827,10693939,1011603,"Czech Republic","CZ",70,79,10,"2021-W11"
"Age80+",275551,156025,10693939,441100,"Czech Republic","CZ",80,100,21,"2021-W11"
"Age<18",0,0,5822763,1156138,"Denmark","DK",0,17,18,"2021-W11"
"Age18_24",23758,6296,5822763,522153,"Denmark","DK",18,24,7,"2021-W11"
"Age25_49",163038,64180,5822763,1843666,"Denmark","DK",25,49,25,"2021-W11"
"Age50_59",98024,39765,5822763,800444,"Denmark","DK",50,59,10,"2021-W11"
"Age60_69",88075,39557,5822763,663646,"Denmark","DK",60,69,10,"2021-W11"
"Age70_79",83159,40218,5822763,564390,"Denmark","DK",70,79,10,"2021-W11"
"Age80+",183117,132839,5822763,272326,"Denmark","DK",80,100,21,"2021-W11"
"Age<18",0,0,1328976,257044,"Estonia","EE",0,17,18,"2021-W11"
"Age18_24",5021,1880,1328976,87626,"Estonia","EE",18,24,7,"2021-W11"
"Age25_49",43038,14474,1328976,460829,"Estonia","EE",25,49,25,"2021-W11"
"Age50_59",28561,8752,1328976,171453,"Estonia","EE",50,59,10,"2021-W11"
"Age60_69",35237,8364,1328976,163237,"Estonia","EE",60,69,10,"2021-W11"
"Age70_79",26938,8876,1328976,111342,"Estonia","EE",70,79,10,"2021-W11"
"Age80+",28237,17567,1328976,77445,"Estonia","EE",80,100,21,"2021-W11"
"Age<18",0,0,10718565,1854378,"Greece","EL",0,17,18,"2021-W11"
"Age18_24",4287,2831,10718565,782452,"Greece","EL",18,24,7,"2021-W11"
"Age25_49",111630,90115,10718565,3497414,"Greece","EL",25,49,25,"2021-W11"
"Age50_59",57594,49381,10718565,1515472,"Greece","EL",50,59,10,"2021-W11"
"Age60_69",252817,20513,10718565,1291651,"Greece","EL",60,69,10,"2021-W11"
"Age70_79",163807,25563,10718565,1003958,"Greece","EL",70,79,10,"2021-W11"
"Age80+",385927,271033,10718565,773240,"Greece","EL",80,100,21,"2021-W11"
"Age<18",1351,713,47332614,8325756,"Spain","ES",0,17,18,"2021-W11"
"Age18_24",131236,63968,47332614,3303575,"Spain","ES",18,24,7,"2021-W11"
"Age25_49",1523992,712600,47332614,16481919,"Spain","ES",25,49,25,"2021-W11"
"Age50_59",656160,385051,47332614,7035203,"Spain","ES",50,59,10,"2021-W11"
"Age60_69",275173,234312,47332614,5350604,"Spain","ES",60,69,10,"2021-W11"
"Age70_79",124282,80838,47332614,3984504,"Spain","ES",70,79,10,"2021-W11"
"Age80+",1554313,675726,47332614,2851053,"Spain","ES",80,100,21,"2021-W11"
"Age<18",420,65,5525292,1049057,"Finland","FI",0,17,18,"2021-W11"
"Age18_24",9948,2780,5525292,432594,"Finland","FI",18,24,7,"2021-W11"
"Age25_49",93133,35627,5525292,1728083,"Finland","FI",25,49,25,"2021-W11"
"Age50_59",80269,16899,5525292,724665,"Finland","FI",50,59,10,"2021-W11"
"Age60_69",121150,9101,5525292,716579,"Finland","FI",60,69,10,"2021-W11"
"Age70_79",183574,4756,5525292,561908,"Finland","FI",70,79,10,"2021-W11"
"Age80+",261516,20543,5525292,312406,"Finland","FI",80,100,21,"2021-W11"
"Age<18",2070,370,67320216,14540168,"France","FR",0,17,18,"2021-W11"
"Age18_24",73663,12636,67320216,5444270,"France","FR",18,24,7,"2021-W11"
"Age25_49",714362,230834,67320216,20684932,"France","FR",25,49,25,"2021-W11"
"Age50_59",901428,328696,67320216,8805539,"France","FR",50,59,10,"2021-W11"
"Age60_69",1034434,238017,67320216,8007585,"France","FR",60,69,10,"2021-W11"
"Age70_79",1790915,672900,67320216,5692912,"France","FR",70,79,10,"2021-W11"
"Age80+",1906727,962391,67320216,4144810,"France","FR",80,100,21,"2021-W11"
"Age<18",103,38,4058165,697325,"Croatia","HR",0,17,18,"2021-W11"
"Age18_24",3342,1597,4058165,321108,"Croatia","HR",18,24,7,"2021-W11"
"Age25_49",44352,26299,4058165,1319478,"Croatia","HR",25,49,25,"2021-W11"
"Age50_59",36681,17803,4058165,570899,"Croatia","HR",50,59,10,"2021-W11"
"Age60_69",68252,15309,4058165,562891,"Croatia","HR",60,69,10,"2021-W11"
"Age70_79",102176,13768,4058165,364156,"Croatia","HR",70,79,10,"2021-W11"
"Age80+",76730,18219,4058165,222308,"Croatia","HR",80,100,21,"2021-W11"
"Age<18",0,0,9769526,1709048,"Hungary","HU",0,17,18,"2021-W11"
"Age18_24",25442,14588,9769526,741094,"Hungary","HU",18,24,7,"2021-W11"
"Age25_49",234211,113625,9769526,3490565,"Hungary","HU",25,49,25,"2021-W11"
"Age50_59",210090,90193,9769526,1235206,"Hungary","HU",50,59,10,"2021-W11"
"Age60_69",415152,59107,9769526,1295058,"Hungary","HU",60,69,10,"2021-W11"
"Age70_79",475760,66202,9769526,859765,"Hungary","HU",70,79,10,"2021-W11"
"Age80+",247912,128622,9769526,438790,"Hungary","HU",80,100,21,"2021-W11"
"Age<18",106,54,4964440,1201635,"Ireland","IE",0,17,18,"2021-W11"
"Age18_24",22043,8989,4964440,433572,"Ireland","IE",18,24,7,"2021-W11"
"Age25_49",160986,84632,4964440,1749671,"Ireland","IE",25,49,25,"2021-W11"
"Age50_59",69203,35439,4964440,606007,"Ireland","IE",50,59,10,"2021-W11"
"Age60_69",40524,19343,4964440,480682,"Ireland","IE",60,69,10,"2021-W11"
"Age70_79",52957,9406,4964440,322167,"Ireland","IE",70,79,10,"2021-W11"
"Age80+",168021,34898,4964440,170706,"Ireland","IE",80,100,21,"2021-W11"
"Age<18",0,0,364134,81364,"Iceland","IS",0,17,18,"2021-W11"
"Age18_24",2220,357,364134,34868,"Iceland","IS",18,24,7,"2021-W11"
"Age25_49",8537,3516,364134,131004,"Iceland","IS",25,49,25,"2021-W11"
"Age50_59",3448,1297,364134,43992,"Iceland","IS",50,59,10,"2021-W11"
"Age60_69",3416,1667,364134,37414,"Iceland","IS",60,69,10,"2021-W11"
"Age70_79",7973,1881,364134,22890,"Iceland","IS",70,79,10,"2021-W11"
"Age80+",12337,6338,364134,12602,"Iceland","IS",80,100,21,"2021-W11"
"Age<18",962,332,59641488,9433159,"Italy","IT",0,17,18,"2021-W11"
"Age18_24",119863,75814,59641488,4121339,"Italy","IT",18,24,7,"2021-W11"
"Age25_49",1547867,811805,59641488,18920355,"Italy","IT",25,49,25,"2021-W11"
"Age50_59",976241,480152,59641488,9414195,"Italy","IT",50,59,10,"2021-W11"
"Age60_69",572521,308530,59641488,7364364,"Italy","IT",60,69,10,"2021-W11"
"Age70_79",230685,92547,59641488,5968373,"Italy","IT",70,79,10,"2021-W11"
"Age80+",1998199,749240,59641488,4419703,"Italy","IT",80,100,21,"2021-W11"
"Age<18",0,0,2794090,498821,"Lithuania","LT",0,17,18,"2021-W11"
"Age18_24",84,0,2794090,209209,"Lithuania","LT",18,24,7,"2021-W11"
"Age25_49",1252,0,2794090,914337,"Lithuania","LT",25,49,25,"2021-W11"
"Age50_59",702,0,2794090,419039,"Lithuania","LT",50,59,10,"2021-W11"
"Age60_69",354,0,2794090,351248,"Lithuania","LT",60,69,10,"2021-W11"
"Age70_79",27,0,2794090,236890,"Lithuania","LT",70,79,10,"2021-W11"
"Age80+",0,0,2794090,164546,"Lithuania","LT",80,100,21,"2021-W11"
"Age<18",0,0,626108,119539,"Luxembourg","LU",0,17,18,"2021-W11"
"Age18_24",1111,479,626108,52409,"Luxembourg","LU",18,24,7,"2021-W11"
"Age25_49",8788,4758,626108,239349,"Luxembourg","LU",25,49,25,"2021-W11"
"Age50_59",4197,2179,626108,89549,"Luxembourg","LU",50,59,10,"2021-W11"
"Age60_69",3412,900,626108,61985,"Luxembourg","LU",60,69,10,"2021-W11"
"Age70_79",11674,820,626108,38352,"Luxembourg","LU",70,79,10,"2021-W11"
"Age80+",19477,3981,626108,24925,"Luxembourg","LU",80,100,21,"2021-W11"
"Age<18",10,4,1907675,359457,"Latvia","LV",0,17,18,"2021-W11"
"Age18_24",2122,978,1907675,119249,"Latvia","LV",18,24,7,"2021-W11"
"Age25_49",15588,8720,1907675,639712,"Latvia","LV",25,49,25,"2021-W11"
"Age50_59",9764,4834,1907675,265997,"Latvia","LV",50,59,10,"2021-W11"
"Age60_69",10441,3556,1907675,241651,"Latvia","LV",60,69,10,"2021-W11"
"Age70_79",30257,898,1907675,170557,"Latvia","LV",70,79,10,"2021-W11"
"Age80+",16602,186,1907675,111052,"Latvia","LV",80,100,21,"2021-W11"
"Age<18",150,46,514564,81948,"Malta","MT",0,17,18,"2021-W11"
"Age18_24",5803,1357,514564,42136,"Malta","MT",18,24,7,"2021-W11"
"Age25_49",45191,14149,514564,205154,"Malta","MT",25,49,25,"2021-W11"
"Age50_59",16153,6291,514564,59168,"Malta","MT",50,59,10,"2021-W11"
"Age60_69",21915,4886,514564,59551,"Malta","MT",60,69,10,"2021-W11"
"Age70_79",15798,4031,514564,44918,"Malta","MT",70,79,10,"2021-W11"
"Age80+",20593,16579,514564,21689,"Malta","MT",80,100,21,"2021-W11"
"Age<18",0,0,5367580,1118608,"Norway","NO",0,17,18,"2021-W11"
"Age18_24",14933,3707,5367580,470970,"Norway","NO",18,24,7,"2021-W11"
"Age25_49",84815,30742,5367580,1825133,"Norway","NO",25,49,25,"2021-W11"
"Age50_59",53565,17567,5367580,703830,"Norway","NO",50,59,10,"2021-W11"
"Age60_69",32640,11791,5367580,582495,"Norway","NO",60,69,10,"2021-W11"
"Age70_79",77918,35716,5367580,435834,"Norway","NO",70,79,10,"2021-W11"
"Age80+",222438,156520,5367580,230710,"Norway","NO",80,100,21,"2021-W11"
"Age<18",0,0,37958138,6913237,"Poland","PL",0,17,18,"2021-W11"
"Age18_24",87595,58457,37958138,2754264,"Poland","PL",18,24,7,"2021-W11"
"Age25_49",779927,385611,37958138,14035724,"Poland","PL",25,49,25,"2021-W11"
"Age50_59",418184,211403,37958138,4606379,"Poland","PL",50,59,10,"2021-W11"
"Age60_69",314336,161927,37958138,5179612,"Poland","PL",60,69,10,"2021-W11"
"Age70_79",907566,393143,37958138,2783163,"Poland","PL",70,79,10,"2021-W11"
"Age80+",759881,582811,37958138,1685759,"Poland","PL",80,100,21,"2021-W11"
"Age<18",269,200,10295909,1717050,"Portugal","PT",0,17,18,"2021-W11"
"Age18_24",18562,11419,10295909,775701,"Portugal","PT",18,24,7,"2021-W11"
"Age25_49",208631,138306,10295909,3360653,"Portugal","PT",25,49,25,"2021-W11"
"Age50_59",137328,60592,10295909,1485319,"Portugal","PT",50,59,10,"2021-W11"
"Age60_69",111972,36950,10295909,1299674,"Portugal","PT",60,69,10,"2021-W11"
"Age70_79",67268,28408,10295909,981649,"Portugal","PT",70,79,10,"2021-W11"
"Age80+",417074,207641,10295909,675863,"Portugal","PT",80,100,21,"2021-W11"
"Age<18",0,0,10327589,2180508,"Sweden","SE",0,17,18,"2021-W11"
"Age18_24",33034,11698,10327589,810921,"Sweden","SE",18,24,7,"2021-W11"
"Age25_49",222575,92098,10327589,3404540,"Sweden","SE",25,49,25,"2021-W11"
"Age50_59",124806,57914,10327589,1297863,"Sweden","SE",50,59,10,"2021-W11"
"Age60_69",97935,48866,10327589,1108438,"Sweden","SE",60,69,10,"2021-W11"
"Age70_79",148873,60899,10327589,989013,"Sweden","SE",70,79,10,"2021-W11"
"Age80+",386514,163310,10327589,536306,"Sweden","SE",80,100,21,"2021-W11"
"Age<18",83,59,2095861,371395,"Slovenia","SI",0,17,18,"2021-W11"
"Age18_24",3319,1295,2095861,141225,"Slovenia","SI",18,24,7,"2021-W11"
"Age25_49",33866,17706,2095861,711365,"Slovenia","SI",25,49,25,"2021-W11"
"Age50_59",27087,10232,2095861,303125,"Slovenia","SI",50,59,10,"2021-W11"
"Age60_69",23539,4791,2095861,278944,"Slovenia","SI",60,69,10,"2021-W11"
"Age70_79",37866,18428,2095861,175640,"Slovenia","SI",70,79,10,"2021-W11"
"Age80+",62302,53369,2095861,114167,"Slovenia","SI",80,100,21,"2021-W11"
"Age<18",0,0,5457873,1019976,"Slovakia","SK",0,17,18,"2021-W11"
"Age18_24",17473,10760,5457873,398739,"Slovakia","SK",18,24,7,"2021-W11"
"Age25_49",159443,71505,5457873,2069170,"Slovakia","SK",25,49,25,"2021-W11"
"Age50_59",72772,35895,5457873,704900,"Slovakia","SK",50,59,10,"2021-W11"
"Age60_69",111840,28941,5457873,689318,"Slovakia","SK",60,69,10,"2021-W11"
"Age70_79",119533,51783,5457873,391090,"Slovakia","SK",70,79,10,"2021-W11"
"Age80+",56053,42150,5457873,184680,"Slovakia","SK",80,100,21,"2021-W11"
"Age<18",1370,263,8901064,1542621,"Austria","AT",0,17,18,"2021-W12"
"Age18_24",44994,9507,8901064,696064,"Austria","AT",18,24,7,"2021-W12"
"Age25_49",314687,93734,8901064,3006228,"Austria","AT",25,49,25,"2021-W12"
"Age50_59",198708,64711,8901064,1396889,"Austria","AT",50,59,10,"2021-W12"
"Age60_69",136001,36481,8901064,1016016,"Austria","AT",60,69,10,"2021-W12"
"Age70_79",146254,30984,8901064,769199,"Austria","AT",70,79,10,"2021-W12"
"Age80+",340662,199597,8901064,474047,"Austria","AT",80,100,21,"2021-W12"
"Age<18",2815,2094,11522440,2320244,"Belgium","BE",0,17,18,"2021-W12"
"Age18_24",65165,30988,11522440,930629,"Belgium","BE",18,24,7,"2021-W12"
"Age25_49",392720,193116,11522440,3751281,"Belgium","BE",25,49,25,"2021-W12"
"Age50_59",193510,100233,11522440,1591660,"Belgium","BE",50,59,10,"2021-W12"
"Age60_69",140882,57504,11522440,1347513,"Belgium","BE",60,69,10,"2021-W12"
"Age70_79",171203,37846,11522440,924351,"Belgium","BE",70,79,10,"2021-W12"
"Age80+",338783,118217,11522440,656762,"Belgium","BE",80,100,21,"2021-W12"
"Age<18",0,0,6951482,1189680,"Bulgaria","BG",0,17,18,"2021-W12"
"Age18_24",6769,1247,6951482,427191,"Bulgaria","BG",18,24,7,"2021-W12"
"Age25_49",102203,28422,6951482,2402352,"Bulgaria","BG",25,49,25,"2021-W12"
"Age50_59",75637,25386,6951482,953355,"Bulgaria","BG",50,59,10,"2021-W12"
"Age60_69",85515,22689,6951482,938635,"Bulgaria","BG",60,69,10,"2021-W12"
"Age70_79",60340,8085,6951482,701964,"Bulgaria","BG",70,79,10,"2021-W12"
"Age80+",17199,2330,6951482,338305,"Bulgaria","BG",80,100,21,"2021-W12"
"Age<18",0,0,888005,170553,"Cyprus","CY",0,17,18,"2021-W12"
"Age18_24",564,151,888005,84850,"Cyprus","CY",18,24,7,"2021-W12"
"Age25_49",6682,3561,888005,330295,"Cyprus","CY",25,49,25,"2021-W12"
"Age50_59",3189,1813,888005,107634,"Cyprus","CY",50,59,10,"2021-W12"
"Age60_69",18035,1617,888005,94714,"Cyprus","CY",60,69,10,"2021-W12"
"Age70_79",50550,10359,888005,66429,"Cyprus","CY",70,79,10,"2021-W12"
"Age80+",27994,23384,888005,33530,"Cyprus","CY",80,100,21,"2021-W12"
"Age<18",447,217,10693939,1999465,"Czech Republic","CZ",0,17,18,"2021-W12"
"Age18_24",16813,8110,10693939,671799,"Czech Republic","CZ",18,24,7,"2021-W12"
"Age25_49",218486,111864,10693939,3899741,"Czech Republic","CZ",25,49,25,"2021-W12"
"Age50_59",128900,58078,10693939,1339737,"Czech Republic","CZ",50,59,10,"2021-W12"
"Age60_69",101103,42060,10693939,1330494,"Czech Republic","CZ",60,69,10,"2021-W12"
"Age70_79",393406,41105,10693939,1011603,"Czech Republic","CZ",70,79,10,"2021-W12"
"Age80+",287838,188216,10693939,441100,"Czech Republic","CZ",80,100,21,"2021-W12"
"Age<18",0,0,5822763,1156138,"Denmark","DK",0,17,18,"2021-W12"
"Age18_24",24540,7321,5822763,522153,"Denmark","DK",18,24,7,"2021-W12"
"Age25_49",167758,70820,5822763,1843666,"Denmark","DK",25,49,25,"2021-W12"
"Age50_59",101455,45709,5822763,800444,"Denmark","DK",50,59,10,"2021-W12"
"Age60_69",92621,51840,5822763,663646,"Denmark","DK",60,69,10,"2021-W12"
"Age70_79",94233,56546,5822763,564390,"Denmark","DK",70,79,10,"2021-W12"
"Age80+",214057,142315,5822763,272326,"Denmark","DK",80,100,21,"2021-W12"
"Age<18",0,0,1328976,257044,"Estonia","EE",0,17,18,"2021-W12"
"Age18_24",5402,1948,1328976,87626,"Estonia","EE",18,24,7,"2021-W12"
"Age25_49",46905,15003,1328976,460829,"Estonia","EE",25,49,25,"2021-W12"
"Age50_59",31524,9070,1328976,171453,"Estonia","EE",50,59,10,"2021-W12"
"Age60_69",40869,8816,1328976,163237,"Estonia","EE",60,69,10,"2021-W12"
"Age70_79",36765,9883,1328976,111342,"Estonia","EE",70,79,10,"2021-W12"
"Age80+",32391,19581,1328976,77445,"Estonia","EE",80,100,21,"2021-W12"
"Age<18",0,0,10718565,1854378,"Greece","EL",0,17,18,"2021-W12"
"Age18_24",4595,3244,10718565,782452,"Greece","EL",18,24,7,"2021-W12"
"Age25_49",116543,97047,10718565,3497414,"Greece","EL",25,49,25,"2021-W12"
"Age50_59",59646,52165,10718565,1515472,"Greece","EL",50,59,10,"2021-W12"
"Age60_69",289231,21780,10718565,1291651,"Greece","EL",60,69,10,"2021-W12"
"Age70_79",184520,55576,10718565,1003958,"Greece","EL",70,79,10,"2021-W12"
"Age80+",400171,318378,10718565,773240,"Greece","EL",80,100,21,"2021-W12"
"Age<18",1522,911,47332614,8325756,"Spain","ES",0,17,18,"2021-W12"
"Age18_24",155168,68961,47332614,3303575,"Spain","ES",18,24,7,"2021-W12"
"Age25_49",1698294,744259,47332614,16481919,"Spain","ES",25,49,25,"2021-W12"
"Age50_59",765097,403377,47332614,7035203,"Spain","ES",50,59,10,"2021-W12"
"Age60_69",427823,252678,47332614,5350604,"Spain","ES",60,69,10,"2021-W12"
