"TargetGroup","FirstDose","SecondDose","Population","Denominator","Country","ReportingCountry","minAge","maxAge","ageWidth","YearWeekISO"
"Age5_9",1,2,4058165,NA,"Croatia","HR",5,9,5,"2021-W16"
"Age50_59",82375,27091,4058165,570899,"Croatia","HR",50,59,10,"2021-W16"
"Age60_69",183482,39029,4058165,562891,"Croatia","HR",60,69,10,"2021-W16"
"Age70_79",185033,50835,4058165,364156,"Croatia","HR",70,79,10,"2021-W16"
"Age80+",97441,41455,4058165,222308,"Croatia","HR",80,100,21,"2021-W16"
"Age<18",0,0,9769526,1709048,"Hungary","HU",0,17,18,"2021-W16"
"Age18_24",97812,24798,9769526,741094,"Hungary","HU",18,24,7,"2021-W16"
"Age25_49",1053755,251996,9769526,3490565,"Hungary","HU",25,49,25,"2021-W16"
"Age50_59",624735,215337,9769526,1235206,"Hungary","HU",50,59,10,"2021-W16"
"Age60_69",859459,451969,9769526,1295058,"Hungary","HU",60,69,10,"2021-W16"
"Age70_79",679913,454919,9769526,859765,"Hungary","HU",70,79,10,"2021-W16"
"Age80+",303650,232862,9769526,438790,"Hungary","HU",80,100,21,"2021-W16"
"Age<18",1321,238,4964440,1201635,"Ireland","IE",0,17,18,"2021-W16"
"Age18_24",34227,9655,4964440,433572,"Ireland","IE",18,24,7,"2021-W16"
"Age25_49",228678,89833,4964440,1749671,"Ireland","IE",25,49,25,"2021-W16"
"Age50_59",115655,38222,4964440,606007,"Ireland","IE",50,59,10,"2021-W16"
"Age60_69",146956,24090,4964440,480682,"Ireland","IE",60,69,10,"2021-W16"
"Age70_79",325502,92470,4964440,322167,"Ireland","IE",70,79,10,"2021-W16"
"Age80+",180958,170914,4964440,170706,"Ireland","IE",80,100,21,"2021-W16"
"Age0_4",0,0,364134,NA,"Iceland","IS",0,4,5,"2021-W16"
"Age10_14",1,0,364134,23630,"Iceland","IS",10,14,5,"2021-W16"
"Age15_17",41,22,364134,13145,"Iceland","IS",15,17,3,"2021-W16"
"Age18_24",3014,588,364134,34868,"Iceland","IS",18,24,7,"2021-W16"
"Age25_49",17229,5370,364134,131004,"Iceland","IS",25,49,25,"2021-W16"
"Age5_9",0,0,364134,NA,"Iceland","IS",5,9,5,"2021-W16"
"Age50_59",8713,2070,364134,43992,"Iceland","IS",50,59,10,"2021-W16"
"Age60_69",15405,2950,364134,37414,"Iceland","IS",60,69,10,"2021-W16"
"Age70_79",23547,8552,364134,22890,"Iceland","IS",70,79,10,"2021-W16"
"Age80+",13496,13334,364134,12602,"Iceland","IS",80,100,21,"2021-W16"
"Age<18",5634,1734,59641488,9433159,"Italy","IT",0,17,18,"2021-W16"
"Age18_24",205844,102819,59641488,4121339,"Italy","IT",18,24,7,"2021-W16"
"Age25_49",2268458,1008010,59641488,18920355,"Italy","IT",25,49,25,"2021-W16"
"Age50_59",1551696,631601,59641488,9414195,"Italy","IT",50,59,10,"2021-W16"
"Age60_69",1783737,500917,59641488,7364364,"Italy","IT",60,69,10,"2021-W16"
"Age70_79",3062447,393533,59641488,5968373,"Italy","IT",70,79,10,"2021-W16"
"Age80+",3802249,2606520,59641488,4419703,"Italy","IT",80,100,21,"2021-W16"
"Age0_4",0,0,2794090,NA,"Lithuania","LT",0,4,5,"2021-W16"
"Age10_14",4,1,2794090,132642,"Lithuania","LT",10,14,5,"2021-W16"
"Age15_17",714,186,2794090,76077,"Lithuania","LT",15,17,3,"2021-W16"
"Age18_24",26681,4125,2794090,209209,"Lithuania","LT",18,24,7,"2021-W16"
"Age25_49",132234,41594,2794090,914337,"Lithuania","LT",25,49,25,"2021-W16"
"Age5_9",0,0,2794090,NA,"Lithuania","LT",5,9,5,"2021-W16"
"Age50_59",95815,35159,2794090,419039,"Lithuania","LT",50,59,10,"2021-W16"
"Age60_69",152557,50101,2794090,351248,"Lithuania","LT",60,69,10,"2021-W16"
"Age70_79",146742,66634,2794090,236890,"Lithuania","LT",70,79,10,"2021-W16"
"Age80+",79809,49505,2794090,164546,"Lithuania","LT",80,100,21,"2021-W16"
"Age10_14",0,0,626108,33101,"Luxembourg","LU",10,14,5,"2021-W16"
"Age15_17",43,24,626108,19462,"Luxembourg","LU",15,17,3,"2021-W16"
"Age18_24",1641,739,626108,52409,"Luxembourg","LU",18,24,7,"2021-W16"
"Age25_49",12735,6529,626108,239349,"Luxembourg","LU",25,49,25,"2021-W16"
"Age50_59",11042,3243,626108,89549,"Luxembourg","LU",50,59,10,"2021-W16"
"Age60_69",45367,2210,626108,61985,"Luxembourg","LU",60,69,10,"2021-W16"
"Age70_79",30796,11031,626108,38352,"Luxembourg","LU",70,79,10,"2021-W16"
"Age80+",20417,18645,626108,24925,"Luxembourg","LU",80,100,21,"2021-W16"
"Age10_14",0,0,1907675,102501,"Latvia","LV",10,14,5,"2021-W16"
"Age15_17",44,9,1907675,54269,"Latvia","LV",15,17,3,"2021-W16"
"Age18_24",5998,1452,1907675,119249,"Latvia","LV",18,24,7,"2021-W16"
"Age25_49",51084,12396,1907675,639712,"Latvia","LV",25,49,25,"2021-W16"
"Age50_59",33431,7451,1907675,265997,"Latvia","LV",50,59,10,"2021-W16"
"Age60_69",53234,7068,1907675,241651,"Latvia","LV",60,69,10,"2021-W16"
"Age70_79",54706,7617,1907675,170557,"Latvia","LV",70,79,10,"2021-W16"
"Age80+",28893,3670,1907675,111052,"Latvia","LV",80,100,21,"2021-W16"
"Age<18",259,144,514564,81948,"Malta","MT",0,17,18,"2021-W16"
"Age18_24",7711,3690,514564,42136,"Malta","MT",18,24,7,"2021-W16"
"Age25_49",59476,26564,514564,205154,"Malta","MT",25,49,25,"2021-W16"
"Age50_59",40103,10990,514564,59168,"Malta","MT",50,59,10,"2021-W16"
"Age60_69",51419,11759,514564,59551,"Malta","MT",60,69,10,"2021-W16"
"Age70_79",45745,32647,514564,44918,"Malta","MT",70,79,10,"2021-W16"
"Age80+",22046,20487,514564,21689,"Malta","MT",80,100,21,"2021-W16"
"Age<18",0,0,5367580,1118608,"Norway","NO",0,17,18,"2021-W16"
"Age18_24",28211,4662,5367580,470970,"Norway","NO",18,24,7,"2021-W16"
"Age25_49",181589,45483,5367580,1825133,"Norway","NO",25,49,25,"2021-W16"
"Age50_59",120163,21239,5367580,703830,"Norway","NO",50,59,10,"2021-W16"
"Age60_69",255679,17927,5367580,582495,"Norway","NO",60,69,10,"2021-W16"
"Age70_79",410182,53653,5367580,435834,"Norway","NO",70,79,10,"2021-W16"
"Age80+",221267,183246,5367580,230710,"Norway","NO",80,100,21,"2021-W16"
"Age<18",0,0,37958138,6913237,"Poland","PL",0,17,18,"2021-W16"
"Age18_24",130002,62203,37958138,2754264,"Poland","PL",18,24,7,"2021-W16"
"Age25_49",1313864,429907,37958138,14035724,"Poland","PL",25,49,25,"2021-W16"
"Age50_59",1194918,236392,37958138,4606379,"Poland","PL",50,59,10,"2021-W16"
"Age60_69",2344833,235146,37958138,5179612,"Poland","PL",60,69,10,"2021-W16"
"Age70_79",1867001,874935,37958138,2783163,"Poland","PL",70,79,10,"2021-W16"
"Age80+",941426,745677,37958138,1685759,"Poland","PL",80,100,21,"2021-W16"
"Age<18",429,251,10295909,1717050,"Portugal","PT",0,17,18,"2021-W16"
"Age18_24",28986,12066,10295909,775701,"Portugal","PT",18,24,7,"2021-W16"
"Age25_49",366248,144432,10295909,3360653,"Portugal","PT",25,49,25,"2021-W16"
"Age50_59",245222,64060,10295909,1485319,"Portugal","PT",50,59,10,"2021-W16"
"Age60_69",325822,45141,10295909,1299674,"Portugal","PT",60,69,10,"2021-W16"
"Age70_79",658671,53797,10295909,981649,"Portugal","PT",70,79,10,"2021-W16"
"Age80+",627777,518761,10295909,675863,"Portugal","PT",80,100,21,"2021-W16"
"Age15_17",516,109,10327589,345687,"Sweden","SE",15,17,3,"2021-W16"
"Age18_24",40047,14083,10327589,810921,"Sweden","SE",18,24,7,"2021-W16"
"Age25_49",259951,108027,10327589,3404540,"Sweden","SE",25,49,25,"2021-W16"
"Age50_59",159798,68753,10327589,1297863,"Sweden","SE",50,59,10,"2021-W16"
"Age60_69",566354,70945,10327589,1108438,"Sweden","SE",60,69,10,"2021-W16"
"Age70_79",877965,139855,10327589,989013,"Sweden","SE",70,79,10,"2021-W16"
"Age80+",497638,366118,10327589,536306,"Sweden","SE",80,100,21,"2021-W16"
"Age<18",235,106,2095861,371395,"Slovenia","SI",0,17,18,"2021-W16"
"Age18_24",8212,1394,2095861,141225,"Slovenia","SI",18,24,7,"2021-W16"
"Age25_49",56919,18079,2095861,711365,"Slovenia","SI",25,49,25,"2021-W16"
"Age50_59",50390,10711,2095861,303125,"Slovenia","SI",50,59,10,"2021-W16"
"Age60_69",117513,10898,2095861,278944,"Slovenia","SI",60,69,10,"2021-W16"
"Age70_79",109862,73338,2095861,175640,"Slovenia","SI",70,79,10,"2021-W16"
"Age80+",69118,61159,2095861,114167,"Slovenia","SI",80,100,21,"2021-W16"
"Age10_14",11,7,5457873,279531,"Slovakia","SK",10,14,5,"2021-W16"
"Age15_17",116,74,5457873,156256,"Slovakia","SK",15,17,3,"2021-W16"
"Age18_24",24326,13162,5457873,398739,"Slovakia","SK",18,24,7,"2021-W16"
"Age25_49",264020,96503,5457873,2069170,"Slovakia","SK",25,49,25,"2021-W16"
"Age50_59",182702,49498,5457873,704900,"Slovakia","SK",50,59,10,"2021-W16"
"Age60_69",253577,47748,5457873,689318,"Slovakia","SK",60,69,10,"2021-W16"
"Age70_79",219470,159371,5457873,391090,"Slovakia","SK",70,79,10,"2021-W16"
"Age80+",78519,66100,5457873,184680,"Slovakia","SK",80,100,21,"2021-W16"
"Age0_4",27,3,8901064,NA,"Austria","AT",0,4,5,"2021-W17"
"Age10_14",61,16,8901064,421998,"Austria","AT",10,14,5,"2021-W17"
"Age15_17",2629,1248,8901064,259561,"Austria","AT",15,17,3,"2021-W17"
"Age18_24",67883,20770,8901064,696064,"Austria","AT",18,24,7,"2021-W17"
"Age25_49",492713,157450,8901064,3006228,"Austria","AT",25,49,25,"2021-W17"
"Age5_9",42,4,8901064,NA,"Austria","AT",5,9,5,"2021-W17"
"Age50_59",379250,109310,8901064,1396889,"Austria","AT",50,59,10,"2021-W17"
"Age60_69",498598,95226,8901064,1016016,"Austria","AT",60,69,10,"2021-W17"
"Age70_79",524148,152872,8901064,769199,"Austria","AT",70,79,10,"2021-W17"
"Age80+",434775,343135,8901064,474047,"Austria","AT",80,100,21,"2021-W17"
"Age<18",3730,2716,11522440,2320244,"Belgium","BE",0,17,18,"2021-W17"
"Age18_24",87044,42639,11522440,930629,"Belgium","BE",18,24,7,"2021-W17"
"Age25_49",499313,250334,11522440,3751281,"Belgium","BE",25,49,25,"2021-W17"
"Age50_59",379895,135880,11522440,1591660,"Belgium","BE",50,59,10,"2021-W17"
"Age60_69",773625,108109,11522440,1347513,"Belgium","BE",60,69,10,"2021-W17"
"Age70_79",831678,118546,11522440,924351,"Belgium","BE",70,79,10,"2021-W17"
"Age80+",560834,213652,11522440,656762,"Belgium","BE",80,100,21,"2021-W17"
"Age<18",0,0,6951482,1189680,"Bulgaria","BG",0,17,18,"2021-W17"
"Age18_24",13430,4059,6951482,427191,"Bulgaria","BG",18,24,7,"2021-W17"
"Age25_49",178597,72531,6951482,2402352,"Bulgaria","BG",25,49,25,"2021-W17"
"Age50_59",119705,52774,6951482,953355,"Bulgaria","BG",50,59,10,"2021-W17"
"Age60_69",147154,51014,6951482,938635,"Bulgaria","BG",60,69,10,"2021-W17"
"Age70_79",114619,27559,6951482,701964,"Bulgaria","BG",70,79,10,"2021-W17"
"Age80+",34067,8067,6951482,338305,"Bulgaria","BG",80,100,21,"2021-W17"
"Age15_17",31,17,888005,28169,"Cyprus","CY",15,17,3,"2021-W17"
"Age18_24",998,304,888005,84850,"Cyprus","CY",18,24,7,"2021-W17"
"Age25_49",44943,5719,888005,330295,"Cyprus","CY",25,49,25,"2021-W17"
"Age50_59",43286,3901,888005,107634,"Cyprus","CY",50,59,10,"2021-W17"
"Age60_69",52900,14821,888005,94714,"Cyprus","CY",60,69,10,"2021-W17"
"Age70_79",53782,20262,888005,66429,"Cyprus","CY",70,79,10,"2021-W17"
"Age80+",29060,24454,888005,33530,"Cyprus","CY",80,100,21,"2021-W17"
"Age<18",1126,481,10693939,1999465,"Czech Republic","CZ",0,17,18,"2021-W17"
"Age18_24",29019,16858,10693939,671799,"Czech Republic","CZ",18,24,7,"2021-W17"
"Age25_49",372673,210495,10693939,3899741,"Czech Republic","CZ",25,49,25,"2021-W17"
"Age50_59",240109,118568,10693939,1339737,"Czech Republic","CZ",50,59,10,"2021-W17"
"Age60_69",524980,87667,10693939,1330494,"Czech Republic","CZ",60,69,10,"2021-W17"
"Age70_79",727088,337311,10693939,1011603,"Czech Republic","CZ",70,79,10,"2021-W17"
"Age80+",330833,243378,10693939,441100,"Czech Republic","CZ",80,100,21,"2021-W17"
"Age<18",0,0,5822763,1156138,"Denmark","DK",0,17,18,"2021-W17"
"Age18_24",27659,12207,5822763,522153,"Denmark","DK",18,24,7,"2021-W17"
"Age25_49",186959,100780,5822763,1843666,"Denmark","DK",25,49,25,"2021-W17"
"Age50_59",116900,68554,5822763,800444,"Denmark","DK",50,59,10,"2021-W17"
"Age60_69",246963,84242,5822763,663646,"Denmark","DK",60,69,10,"2021-W17"
"Age70_79",528727,165585,5822763,564390,"Denmark","DK",70,79,10,"2021-W17"
"Age80+",268896,248019,5822763,272326,"Denmark","DK",80,100,21,"2021-W17"
"Age<18",0,0,1328976,257044,"Estonia","EE",0,17,18,"2021-W17"
"Age18_24",7758,3602,1328976,87626,"Estonia","EE",18,24,7,"2021-W17"
"Age25_49",72759,31936,1328976,460829,"Estonia","EE",25,49,25,"2021-W17"
"Age50_59",57858,21026,1328976,171453,"Estonia","EE",50,59,10,"2021-W17"
"Age60_69",83085,23468,1328976,163237,"Estonia","EE",60,69,10,"2021-W17"
"Age70_79",73047,24958,1328976,111342,"Estonia","EE",70,79,10,"2021-W17"
"Age80+",44349,28802,1328976,77445,"Estonia","EE",80,100,21,"2021-W17"
"Age<18",0,0,10718565,1854378,"Greece","EL",0,17,18,"2021-W17"
"Age18_24",9748,5720,10718565,782452,"Greece","EL",18,24,7,"2021-W17"
"Age25_49",255752,134280,10718565,3497414,"Greece","EL",25,49,25,"2021-W17"
"Age50_59",174455,77258,10718565,1515472,"Greece","EL",50,59,10,"2021-W17"
"Age60_69",592555,42093,10718565,1291651,"Greece","EL",60,69,10,"2021-W17"
"Age70_79",641803,275627,10718565,1003958,"Greece","EL",70,79,10,"2021-W17"
"Age80+",486824,407970,10718565,773240,"Greece","EL",80,100,21,"2021-W17"
"Age0_4",94,33,47332614,NA,"Spain","ES",0,4,5,"2021-W17"
"Age10_14",362,137,47332614,2535060,"Spain","ES",10,14,5,"2021-W17"
"Age15_17",2118,1313,47332614,1448603,"Spain","ES",15,17,3,"2021-W17"
"Age18_24",189522,79520,47332614,3303575,"Spain","ES",18,24,7,"2021-W17"
"Age25_49",1941144,813156,47332614,16481919,"Spain","ES",25,49,25,"2021-W17"
"Age5_9",261,61,47332614,NA,"Spain","ES",5,9,5,"2021-W17"
"Age50_59",943487,445772,47332614,7035203,"Spain","ES",50,59,10,"2021-W17"
"Age60_69",2985251,302546,47332614,5350604,"Spain","ES",60,69,10,"2021-W17"
"Age70_79",3336660,736386,47332614,3984504,"Spain","ES",70,79,10,"2021-W17"
"Age80+",2868017,2635303,47332614,2851053,"Spain","ES",80,100,21,"2021-W17"
"Age0_4",0,0,5525292,NA,"Finland","FI",0,4,5,"2021-W17"
"Age10_14",0,0,5525292,308825,"Finland","FI",10,14,5,"2021-W17"
"Age15_17",2082,138,5525292,178021,"Finland","FI",15,17,3,"2021-W17"
"Age18_24",25446,5456,5525292,432594,"Finland","FI",18,24,7,"2021-W17"
"Age25_49",212158,54460,5525292,1728083,"Finland","FI",25,49,25,"2021-W17"
"Age5_9",0,0,5525292,NA,"Finland","FI",5,9,5,"2021-W17"
"Age50_59",236469,28495,5525292,724665,"Finland","FI",50,59,10,"2021-W17"
"Age60_69",462623,17670,5525292,716579,"Finland","FI",60,69,10,"2021-W17"
"Age70_79",527412,14597,5525292,561908,"Finland","FI",70,79,10,"2021-W17"
"Age80+",285752,56044,5525292,312406,"Finland","FI",80,100,21,"2021-W17"
"Age<18",5835,1239,67320216,14540168,"France","FR",0,17,18,"2021-W17"
"Age18_24",219607,54228,67320216,5444270,"France","FR",18,24,7,"2021-W17"
"Age25_49",1906485,621180,67320216,20684932,"France","FR",25,49,25,"2021-W17"
"Age50_59",2532093,655359,67320216,8805539,"France","FR",50,59,10,"2021-W17"
"Age60_69",4201126,802044,67320216,8007585,"France","FR",60,69,10,"2021-W17"
"Age70_79",4362336,2205123,67320216,5692912,"France","FR",70,79,10,"2021-W17"
"Age80+",2971218,2197901,67320216,4144810,"France","FR",80,100,21,"2021-W17"
"Age0_4",8,1,4058165,NA,"Croatia","HR",0,4,5,"2021-W17"
"Age10_14",11,4,4058165,202389,"Croatia","HR",10,14,5,"2021-W17"
"Age15_17",197,90,4058165,115854,"Croatia","HR",15,17,3,"2021-W17"
"Age18_24",8901,2674,4058165,321108,"Croatia","HR",18,24,7,"2021-W17"
"Age25_49",106802,39623,4058165,1319478,"Croatia","HR",25,49,25,"2021-W17"
"Age5_9",1,2,4058165,NA,"Croatia","HR",5,9,5,"2021-W17"
"Age50_59",101097,30740,4058165,570899,"Croatia","HR",50,59,10,"2021-W17"
"Age60_69",209157,50130,4058165,562891,"Croatia","HR",60,69,10,"2021-W17"
"Age70_79",197460,64368,4058165,364156,"Croatia","HR",70,79,10,"2021-W17"
"Age80+",101046,47625,4058165,222308,"Croatia","HR",80,100,21,"2021-W17"
"Age<18",0,0,9769526,1709048,"Hungary","HU",0,17,18,"2021-W17"
"Age18_24",167464,35806,9769526,741094,"Hungary","HU",18,24,7,"2021-W17"
"Age25_49",1343748,390561,9769526,3490565,"Hungary","HU",25,49,25,"2021-W17"
"Age50_59",681253,299303,9769526,1235206,"Hungary","HU",50,59,10,"2021-W17"
"Age60_69",888860,550357,9769526,1295058,"Hungary","HU",60,69,10,"2021-W17"
"Age70_79",690990,518730,9769526,859765,"Hungary","HU",70,79,10,"2021-W17"
"Age80+",308818,247449,9769526,438790,"Hungary","HU",80,100,21,"2021-W17"
"Age<18",1479,282,4964440,1201635,"Ireland","IE",0,17,18,"2021-W17"
"Age18_24",38048,9753,4964440,433572,"Ireland","IE",18,24,7,"2021-W17"
"Age25_49",259290,90473,4964440,1749671,"Ireland","IE",25,49,25,"2021-W17"
"Age50_59",145115,38662,4964440,606007,"Ireland","IE",50,59,10,"2021-W17"
"Age60_69",234987,25220,4964440,480682,"Ireland","IE",60,69,10,"2021-W17"
"Age70_79",335942,137282,4964440,322167,"Ireland","IE",70,79,10,"2021-W17"
"Age80+",181398,174620,4964440,170706,"Ireland","IE",80,100,21,"2021-W17"
"Age0_4",0,0,364134,NA,"Iceland","IS",0,4,5,"2021-W17"
"Age10_14",1,0,364134,23630,"Iceland","IS",10,14,5,"2021-W17"
"Age15_17",56,23,364134,13145,"Iceland","IS",15,17,3,"2021-W17"
"Age18_24",3418,655,364134,34868,"Iceland","IS",18,24,7,"2021-W17"
"Age25_49",20389,5894,364134,131004,"Iceland","IS",25,49,25,"2021-W17"
"Age5_9",0,0,364134,NA,"Iceland","IS",5,9,5,"2021-W17"
"Age50_59",15895,2363,364134,43992,"Iceland","IS",50,59,10,"2021-W17"
"Age60_69",33464,4874,364134,37414,"Iceland","IS",60,69,10,"2021-W17"
"Age70_79",23852,8925,364134,22890,"Iceland","IS",70,79,10,"2021-W17"
"Age80+",13525,13339,364134,12602,"Iceland","IS",80,100,21,"2021-W17"
"Age<18",7827,2470,59641488,9433159,"Italy","IT",0,17,18,"2021-W17"
"Age18_24",236467,113207,59641488,4121339,"Italy","IT",18,24,7,"2021-W17"
"Age25_49",2448884,1091036,59641488,18920355,"Italy","IT",25,49,25,"2021-W17"
"Age50_59",1764971,706497,59641488,9414195,"Italy","IT",50,59,10,"2021-W17"
"Age60_69",2527219,607424,59641488,7364364,"Italy","IT",60,69,10,"2021-W17"
"Age70_79",3811071,608553,59641488,5968373,"Italy","IT",70,79,10,"2021-W17"
"Age80+",3910150,3076350,59641488,4419703,"Italy","IT",80,100,21,"2021-W17"
"Age0_4",0,0,2794090,NA,"Lithuania","LT",0,4,5,"2021-W17"
"Age10_14",4,2,2794090,132642,"Lithuania","LT",10,14,5,"2021-W17"
"Age15_17",853,301,2794090,76077,"Lithuania","LT",15,17,3,"2021-W17"
"Age18_24",30260,7997,2794090,209209,"Lithuania","LT",18,24,7,"2021-W17"
"Age25_49",153518,51288,2794090,914337,"Lithuania","LT",25,49,25,"2021-W17"
"Age5_9",0,0,2794090,NA,"Lithuania","LT",5,9,5,"2021-W17"
"Age50_59",112857,43077,2794090,419039,"Lithuania","LT",50,59,10,"2021-W17"
"Age60_69",167658,70277,2794090,351248,"Lithuania","LT",60,69,10,"2021-W17"
"Age70_79",149794,80873,2794090,236890,"Lithuania","LT",70,79,10,"2021-W17"
"Age80+",81314,53298,2794090,164546,"Lithuania","LT",80,100,21,"2021-W17"
"Age10_14",0,0,626108,33101,"Luxembourg","LU",10,14,5,"2021-W17"
"Age15_17",50,24,626108,19462,"Luxembourg","LU",15,17,3,"2021-W17"
"Age18_24",1752,930,626108,52409,"Luxembourg","LU",18,24,7,"2021-W17"
"Age25_49",14354,8075,626108,239349,"Luxembourg","LU",25,49,25,"2021-W17"
"Age50_59",25114,3936,626108,89549,"Luxembourg","LU",50,59,10,"2021-W17"
"Age60_69",46776,2432,626108,61985,"Luxembourg","LU",60,69,10,"2021-W17"
"Age70_79",31132,11172,626108,38352,"Luxembourg","LU",70,79,10,"2021-W17"
"Age80+",20517,18692,626108,24925,"Luxembourg","LU",80,100,21,"2021-W17"
"Age10_14",0,0,1907675,102501,"Latvia","LV",10,14,5,"2021-W17"
"Age15_17",74,13,1907675,54269,"Latvia","LV",15,17,3,"2021-W17"
"Age18_24",7735,1846,1907675,119249,"Latvia","LV",18,24,7,"2021-W17"
"Age25_49",69568,14536,1907675,639712,"Latvia","LV",25,49,25,"2021-W17"
"Age50_59",42660,9061,1907675,265997,"Latvia","LV",50,59,10,"2021-W17"
"Age60_69",63398,9449,1907675,241651,"Latvia","LV",60,69,10,"2021-W17"
"Age70_79",58743,13433,1907675,170557,"Latvia","LV",70,79,10,"2021-W17"
"Age80+",30862,6784,1907675,111052,"Latvia","LV",80,100,21,"2021-W17"
"Age<18",282,171,514564,81948,"Malta","MT",0,17,18,"2021-W17"
"Age18_24",8334,3927,514564,42136,"Malta","MT",18,24,7,"2021-W17"
"Age25_49",74672,29487,514564,205154,"Malta","MT",25,49,25,"2021-W17"
"Age50_59",43521,12310,514564,59168,"Malta","MT",50,59,10,"2021-W17"
"Age60_69",54772,13489,514564,59551,"Malta","MT",60,69,10,"2021-W17"
"Age70_79",46626,36088,514564,44918,"Malta","MT",70,79,10,"2021-W17"
"Age80+",22124,20676,514564,21689,"Malta","MT",80,100,21,"2021-W17"
"Age<18",0,0,5367580,1118608,"Norway","NO",0,17,18,"2021-W17"
"Age18_24",31632,5304,5367580,470970,"Norway","NO",18,24,7,"2021-W17"
"Age25_49",209575,50285,5367580,1825133,"Norway","NO",25,49,25,"2021-W17"
"Age50_59",162472,24390,5367580,703830,"Norway","NO",50,59,10,"2021-W17"
"Age60_69",335130,21698,5367580,582495,"Norway","NO",60,69,10,"2021-W17"
"Age70_79",420131,86005,5367580,435834,"Norway","NO",70,79,10,"2021-W17"
"Age80+",222065,200760,5367580,230710,"Norway","NO",80,100,21,"2021-W17"
"Age<18",0,0,37958138,6913237,"Poland","PL",0,17,18,"2021-W17"
"Age18_24",146124,64902,37958138,2754264,"Poland","PL",18,24,7,"2021-W17"
"Age25_49",1820731,493094,37958138,14035724,"Poland","PL",25,49,25,"2021-W17"
"Age50_59",1501778,277723,37958138,4606379,"Poland","PL",50,59,10,"2021-W17"
"Age60_69",2652713,294752,37958138,5179612,"Poland","PL",60,69,10,"2021-W17"
"Age70_79",1976591,1061025,37958138,2783163,"Poland","PL",70,79,10,"2021-W17"
"Age80+",962395,791613,37958138,1685759,"Poland","PL",80,100,21,"2021-W17"
"Age<18",479,277,10295909,1717050,"Portugal","PT",0,17,18,"2021-W17"
"Age18_24",31689,12214,10295909,775701,"Portugal","PT",18,24,7,"2021-W17"
"Age25_49",377486,145379,10295909,3360653,"Portugal","PT",25,49,25,"2021-W17"
"Age50_59",255076,65826,10295909,1485319,"Portugal","PT",50,59,10,"2021-W17"
"Age60_69",488245,54737,10295909,1299674,"Portugal","PT",60,69,10,"2021-W17"
"Age70_79",813916,90538,10295909,981649,"Portugal","PT",70,79,10,"2021-W17"
"Age80+",633924,558564,10295909,675863,"Portugal","PT",80,100,21,"2021-W17"
"Age15_17",728,122,10327589,345687,"Sweden","SE",15,17,3,"2021-W17"
"Age18_24",46198,14624,10327589,810921,"Sweden","SE",18,24,7,"2021-W17"
"Age25_49",295473,111114,10327589,3404540,"Sweden","SE",25,49,25,"2021-W17"
"Age50_59",243713,70767,10327589,1297863,"Sweden","SE",50,59,10,"2021-W17"
"Age60_69",782645,73353,10327589,1108438,"Sweden","SE",60,69,10,"2021-W17"
"Age70_79",905207,150538,10327589,989013,"Sweden","SE",70,79,10,"2021-W17"
"Age80+",499689,374642,10327589,536306,"Sweden","SE",80,100,21,"2021-W17"
"Age<18",251,131,2095861,371395,"Slovenia","SI",0,17,18,"2021-W17"
"Age18_24",8516,1657,2095861,141225,"Slovenia","SI",18,24,7,"2021-W17"
"Age25_49",58995,18708,2095861,711365,"Slovenia","SI",25,49,25,"2021-W17"
"Age50_59",54734,11445,2095861,303125,"Slovenia","SI",50,59,10,"2021-W17"
"Age60_69",126298,33624,2095861,278944,"Slovenia","SI",60,69,10,"2021-W17"
"Age70_79",112097,89310,2095861,175640,"Slovenia","SI",70,79,10,"2021-W17"
"Age80+",69787,62141,2095861,114167,"Slovenia","SI",80,100,21,"2021-W17"
"Age10_14",12,8,5457873,279531,"Slovakia","SK",10,14,5,"2021-W17"
"Age15_17",741,78,5457873,156256,"Slovakia","SK",15,17,3,"2021-W17"
"Age18_24",26921,13679,5457873,398739,"Slovakia","SK",18,24,7,"2021-W17"
"Age25_49",297515,106473,5457873,2069170,"Slovakia","SK",25,49,25,"2021-W17"
"Age50_59",192956,54141,5457873,704900,"Slovakia","SK",50,59,10,"2021-W17"
"Age60_69",284191,80453,5457873,689318,"Slovakia","SK",60,69,10,"2021-W17"
"Age70_79",227682,188032,5457873,391090,"Slovakia","SK",70,79,10,"2021-W17"
"Age80+",80773,69891,5457873,184680,"Slovakia","SK",80,100,21,"2021-W17"
"Age0_4",30,3,8901064,NA,"Austria","AT",0,4,5,"2021-W18"
"Age10_14",70,18,8901064,421998,"Austria","AT",10,14,5,"2021-W18"
"Age15_17",3469,1330,8901064,259561,"Austria","AT",15,17,3,"2021-W18"
"Age18_24",81549,24422,8901064,696064,"Austria","AT",18,24,7,"2021-W18"
"Age25_49",588920,177010,8901064,3006228,"Austria","AT",25,49,25,"2021-W18"
"Age5_9",49,4,8901064,NA,"Austria","AT",5,9,5,"2021-W18"
"Age50_59",478511,121984,8901064,1396889,"Austria","AT",50,59,10,"2021-W18"
"Age60_69",587483,116391,8901064,1016016,"Austria","AT",60,69,10,"2021-W18"
"Age70_79",551560,202861,8901064,769199,"Austria","AT",70,79,10,"2021-W18"
"Age80+",441854,352908,8901064,474047,"Austria","AT",80,100,21,"2021-W18"
"Age<18",4159,2811,11522440,2320244,"Belgium","BE",0,17,18,"2021-W18"
