"TargetGroup","FirstDose","SecondDose","Population","Denominator","Country","ReportingCountry","minAge","maxAge","ageWidth","YearWeekISO"
"Age70_79",106216,50440,2095861,175640,"Slovenia","SI",70,79,10,"2021-W15"
"Age80+",68143,60633,2095861,114167,"Slovenia","SI",80,100,21,"2021-W15"
"Age<18",0,0,5457873,1019976,"Slovakia","SK",0,17,18,"2021-W15"
"Age18_24",22992,12415,5457873,398739,"Slovakia","SK",18,24,7,"2021-W15"
"Age25_49",236223,83589,5457873,2069170,"Slovakia","SK",25,49,25,"2021-W15"
"Age50_59",169045,43183,5457873,704900,"Slovakia","SK",50,59,10,"2021-W15"
"Age60_69",234088,39877,5457873,689318,"Slovakia","SK",60,69,10,"2021-W15"
"Age70_79",213413,116028,5457873,391090,"Slovakia","SK",70,79,10,"2021-W15"
"Age80+",76699,54318,5457873,184680,"Slovakia","SK",80,100,21,"2021-W15"
"Age<18",2245,1202,8901064,1542621,"Austria","AT",0,17,18,"2021-W16"
"Age18_24",59230,18818,8901064,696064,"Austria","AT",18,24,7,"2021-W16"
"Age25_49",433926,147516,8901064,3006228,"Austria","AT",25,49,25,"2021-W16"
"Age50_59",311217,102549,8901064,1396889,"Austria","AT",50,59,10,"2021-W16"
"Age60_69",380607,84107,8901064,1016016,"Austria","AT",60,69,10,"2021-W16"
"Age70_79",490385,119016,8901064,769199,"Austria","AT",70,79,10,"2021-W16"
"Age80+",427233,335627,8901064,474047,"Austria","AT",80,100,21,"2021-W16"
"Age<18",3310,2612,11522440,2320244,"Belgium","BE",0,17,18,"2021-W16"
"Age18_24",81168,40550,11522440,930629,"Belgium","BE",18,24,7,"2021-W16"
"Age25_49",466198,239715,11522440,3751281,"Belgium","BE",25,49,25,"2021-W16"
"Age50_59",301349,129274,11522440,1591660,"Belgium","BE",50,59,10,"2021-W16"
"Age60_69",546428,93602,11522440,1347513,"Belgium","BE",60,69,10,"2021-W16"
"Age70_79",815053,84903,11522440,924351,"Belgium","BE",70,79,10,"2021-W16"
"Age80+",553723,194303,11522440,656762,"Belgium","BE",80,100,21,"2021-W16"
"Age<18",0,0,6951482,1189680,"Bulgaria","BG",0,17,18,"2021-W16"
"Age18_24",11808,3052,6951482,427191,"Bulgaria","BG",18,24,7,"2021-W16"
"Age25_49",162768,57037,6951482,2402352,"Bulgaria","BG",25,49,25,"2021-W16"
"Age50_59",111236,42778,6951482,953355,"Bulgaria","BG",50,59,10,"2021-W16"
"Age60_69",136048,38555,6951482,938635,"Bulgaria","BG",60,69,10,"2021-W16"
"Age70_79",105431,17334,6951482,701964,"Bulgaria","BG",70,79,10,"2021-W16"
"Age80+",31166,5063,6951482,338305,"Bulgaria","BG",80,100,21,"2021-W16"
"Age<18",0,0,888005,170553,"Cyprus","CY",0,17,18,"2021-W16"
"Age18_24",910,187,888005,84850,"Cyprus","CY",18,24,7,"2021-W16"
"Age25_49",14302,4194,888005,330295,"Cyprus","CY",25,49,25,"2021-W16"
"Age50_59",33764,2404,888005,107634,"Cyprus","CY",50,59,10,"2021-W16"
"Age60_69",50045,9817,888005,94714,"Cyprus","CY",60,69,10,"2021-W16"
"Age70_79",53695,19459,888005,66429,"Cyprus","CY",70,79,10,"2021-W16"
"Age80+",29007,24271,888005,33530,"Cyprus","CY",80,100,21,"2021-W16"
"Age<18",897,442,10693939,1999465,"Czech Republic","CZ",0,17,18,"2021-W16"
"Age18_24",25878,15791,10693939,671799,"Czech Republic","CZ",18,24,7,"2021-W16"
"Age25_49",338149,197389,10693939,3899741,"Czech Republic","CZ",25,49,25,"2021-W16"
"Age50_59",202540,111475,10693939,1339737,"Czech Republic","CZ",50,59,10,"2021-W16"
"Age60_69",323993,80700,10693939,1330494,"Czech Republic","CZ",60,69,10,"2021-W16"
"Age70_79",684758,309939,10693939,1011603,"Czech Republic","CZ",70,79,10,"2021-W16"
"Age80+",324839,239216,10693939,441100,"Czech Republic","CZ",80,100,21,"2021-W16"
"Age<18",0,0,5822763,1156138,"Denmark","DK",0,17,18,"2021-W16"
"Age18_24",27142,11040,5822763,522153,"Denmark","DK",18,24,7,"2021-W16"
"Age25_49",183547,93532,5822763,1843666,"Denmark","DK",25,49,25,"2021-W16"
"Age50_59",114212,63719,5822763,800444,"Denmark","DK",50,59,10,"2021-W16"
"Age60_69",157599,79508,5822763,663646,"Denmark","DK",60,69,10,"2021-W16"
"Age70_79",480632,111121,5822763,564390,"Denmark","DK",70,79,10,"2021-W16"
"Age80+",266804,228482,5822763,272326,"Denmark","DK",80,100,21,"2021-W16"
"Age<18",0,0,1328976,257044,"Estonia","EE",0,17,18,"2021-W16"
"Age18_24",6930,2656,1328976,87626,"Estonia","EE",18,24,7,"2021-W16"
"Age25_49",64894,24815,1328976,460829,"Estonia","EE",25,49,25,"2021-W16"
"Age50_59",50083,16003,1328976,171453,"Estonia","EE",50,59,10,"2021-W16"
"Age60_69",76137,17024,1328976,163237,"Estonia","EE",60,69,10,"2021-W16"
"Age70_79",69939,20570,1328976,111342,"Estonia","EE",70,79,10,"2021-W16"
"Age80+",43045,26216,1328976,77445,"Estonia","EE",80,100,21,"2021-W16"
"Age<18",0,0,10718565,1854378,"Greece","EL",0,17,18,"2021-W16"
"Age18_24",9123,4802,10718565,782452,"Greece","EL",18,24,7,"2021-W16"
"Age25_49",184627,122072,10718565,3497414,"Greece","EL",25,49,25,"2021-W16"
"Age50_59",142421,64838,10718565,1515472,"Greece","EL",50,59,10,"2021-W16"
"Age60_69",559129,31798,10718565,1291651,"Greece","EL",60,69,10,"2021-W16"
"Age70_79",619666,198636,10718565,1003958,"Greece","EL",70,79,10,"2021-W16"
"Age80+",481115,393760,10718565,773240,"Greece","EL",80,100,21,"2021-W16"
"Age<18",2564,1318,47332614,8325756,"Spain","ES",0,17,18,"2021-W16"
"Age18_24",185017,76331,47332614,3303575,"Spain","ES",18,24,7,"2021-W16"
"Age25_49",1911672,796211,47332614,16481919,"Spain","ES",25,49,25,"2021-W16"
"Age50_59",919507,436396,47332614,7035203,"Spain","ES",50,59,10,"2021-W16"
"Age60_69",2439133,288140,47332614,5350604,"Spain","ES",60,69,10,"2021-W16"
"Age70_79",2597794,173669,47332614,3984504,"Spain","ES",70,79,10,"2021-W16"
"Age80+",2845279,2177687,47332614,2851053,"Spain","ES",80,100,21,"2021-W16"
"Age<18",1436,123,5525292,1049057,"Finland","FI",0,17,18,"2021-W16"
"Age18_24",20567,5026,5525292,432594,"Finland","FI",18,24,7,"2021-W16"
"Age25_49",180860,51522,5525292,1728083,"Finland","FI",25,49,25,"2021-W16"
"Age50_59",167161,26673,5525292,724665,"Finland","FI",50,59,10,"2021-W16"
"Age60_69",378849,16089,5525292,716579,"Finland","FI",60,69,10,"2021-W16"
"Age70_79",521194,12189,5525292,561908,"Finland","FI",70,79,10,"2021-W16"
"Age80+",284528,47442,5525292,312406,"Finland","FI",80,100,21,"2021-W16"
"Age<18",4880,1044,67320216,14540168,"France","FR",0,17,18,"2021-W16"
"Age18_24",187150,36794,67320216,5444270,"France","FR",18,24,7,"2021-W16"
"Age25_49",1615137,476454,67320216,20684932,"France","FR",25,49,25,"2021-W16"
"Age50_59",2126680,541521,67320216,8805539,"France","FR",50,59,10,"2021-W16"
"Age60_69",3482179,627526,67320216,8007585,"France","FR",60,69,10,"2021-W16"
"Age70_79",4111894,1827119,67320216,5692912,"France","FR",70,79,10,"2021-W16"
"Age80+",2869226,2028978,67320216,4144810,"France","FR",80,100,21,"2021-W16"
"Age<18",188,79,4058165,697325,"Croatia","HR",0,17,18,"2021-W16"
"Age18_24",7418,2360,4058165,321108,"Croatia","HR",18,24,7,"2021-W16"
"Age25_49",84473,35997,4058165,1319478,"Croatia","HR",25,49,25,"2021-W16"
"Age50_59",81930,26936,4058165,570899,"Croatia","HR",50,59,10,"2021-W16"
"Age60_69",182750,38821,4058165,562891,"Croatia","HR",60,69,10,"2021-W16"
"Age70_79",184417,50577,4058165,364156,"Croatia","HR",70,79,10,"2021-W16"
"Age80+",97196,41322,4058165,222308,"Croatia","HR",80,100,21,"2021-W16"
"Age<18",0,0,9769526,1709048,"Hungary","HU",0,17,18,"2021-W16"
"Age18_24",97812,24798,9769526,741094,"Hungary","HU",18,24,7,"2021-W16"
"Age25_49",1053755,251996,9769526,3490565,"Hungary","HU",25,49,25,"2021-W16"
"Age50_59",624735,215337,9769526,1235206,"Hungary","HU",50,59,10,"2021-W16"
"Age60_69",859459,451969,9769526,1295058,"Hungary","HU",60,69,10,"2021-W16"
"Age70_79",679913,454919,9769526,859765,"Hungary","HU",70,79,10,"2021-W16"
"Age80+",303650,232862,9769526,438790,"Hungary","HU",80,100,21,"2021-W16"
"Age<18",1370,251,4964440,1201635,"Ireland","IE",0,17,18,"2021-W16"
"Age18_24",34649,9808,4964440,433572,"Ireland","IE",18,24,7,"2021-W16"
"Age25_49",228640,89761,4964440,1749671,"Ireland","IE",25,49,25,"2021-W16"
"Age50_59",115425,38023,4964440,606007,"Ireland","IE",50,59,10,"2021-W16"
"Age60_69",148035,23875,4964440,480682,"Ireland","IE",60,69,10,"2021-W16"
"Age70_79",323557,93078,4964440,322167,"Ireland","IE",70,79,10,"2021-W16"
"Age80+",179557,168493,4964440,170706,"Ireland","IE",80,100,21,"2021-W16"
"Age<18",0,0,364134,81364,"Iceland","IS",0,17,18,"2021-W16"
"Age18_24",3297,635,364134,34868,"Iceland","IS",18,24,7,"2021-W16"
"Age25_49",17202,5333,364134,131004,"Iceland","IS",25,49,25,"2021-W16"
"Age50_59",8851,2096,364134,43992,"Iceland","IS",50,59,10,"2021-W16"
"Age60_69",16511,2944,364134,37414,"Iceland","IS",60,69,10,"2021-W16"
"Age70_79",22763,9370,364134,22890,"Iceland","IS",70,79,10,"2021-W16"
"Age80+",12461,12318,364134,12602,"Iceland","IS",80,100,21,"2021-W16"
"Age<18",5634,1734,59641488,9433159,"Italy","IT",0,17,18,"2021-W16"
"Age18_24",205844,102819,59641488,4121339,"Italy","IT",18,24,7,"2021-W16"
"Age25_49",2268458,1008010,59641488,18920355,"Italy","IT",25,49,25,"2021-W16"
"Age50_59",1551696,631601,59641488,9414195,"Italy","IT",50,59,10,"2021-W16"
"Age60_69",1783737,500917,59641488,7364364,"Italy","IT",60,69,10,"2021-W16"
"Age70_79",3062447,393533,59641488,5968373,"Italy","IT",70,79,10,"2021-W16"
"Age80+",3802249,2606520,59641488,4419703,"Italy","IT",80,100,21,"2021-W16"
"Age<18",715,187,2794090,498821,"Lithuania","LT",0,17,18,"2021-W16"
"Age18_24",26664,4167,2794090,209209,"Lithuania","LT",18,24,7,"2021-W16"
"Age25_49",132153,42234,2794090,914337,"Lithuania","LT",25,49,25,"2021-W16"
"Age50_59",95757,35602,2794090,419039,"Lithuania","LT",50,59,10,"2021-W16"
"Age60_69",152455,50493,2794090,351248,"Lithuania","LT",60,69,10,"2021-W16"
"Age70_79",146685,66672,2794090,236890,"Lithuania","LT",70,79,10,"2021-W16"
"Age80+",79785,49473,2794090,164546,"Lithuania","LT",80,100,21,"2021-W16"
"Age<18",0,0,626108,119539,"Luxembourg","LU",0,17,18,"2021-W16"
"Age18_24",1642,739,626108,52409,"Luxembourg","LU",18,24,7,"2021-W16"
"Age25_49",12743,6528,626108,239349,"Luxembourg","LU",25,49,25,"2021-W16"
"Age50_59",11043,3242,626108,89549,"Luxembourg","LU",50,59,10,"2021-W16"
"Age60_69",45378,2209,626108,61985,"Luxembourg","LU",60,69,10,"2021-W16"
"Age70_79",30796,11030,626108,38352,"Luxembourg","LU",70,79,10,"2021-W16"
"Age80+",20421,18646,626108,24925,"Luxembourg","LU",80,100,21,"2021-W16"
"Age<18",44,9,1907675,359457,"Latvia","LV",0,17,18,"2021-W16"
"Age18_24",5998,1452,1907675,119249,"Latvia","LV",18,24,7,"2021-W16"
"Age25_49",51084,12396,1907675,639712,"Latvia","LV",25,49,25,"2021-W16"
"Age50_59",33431,7451,1907675,265997,"Latvia","LV",50,59,10,"2021-W16"
"Age60_69",53234,7068,1907675,241651,"Latvia","LV",60,69,10,"2021-W16"
"Age70_79",54706,7617,1907675,170557,"Latvia","LV",70,79,10,"2021-W16"
"Age80+",28893,3670,1907675,111052,"Latvia","LV",80,100,21,"2021-W16"
"Age<18",0,0,514564,81948,"Malta","MT",0,17,18,"2021-W16"
"Age18_24",6571,3545,514564,42136,"Malta","MT",18,24,7,"2021-W16"
"Age25_49",56215,31068,514564,205154,"Malta","MT",25,49,25,"2021-W16"
"Age50_59",46237,9048,514564,59168,"Malta","MT",50,59,10,"2021-W16"
"Age60_69",50003,13373,514564,59551,"Malta","MT",60,69,10,"2021-W16"
"Age70_79",46442,29457,514564,44918,"Malta","MT",70,79,10,"2021-W16"
"Age80+",21388,18957,514564,21689,"Malta","MT",80,100,21,"2021-W16"
"Age<18",0,0,5367580,1118608,"Norway","NO",0,17,18,"2021-W16"
"Age18_24",24902,4140,5367580,470970,"Norway","NO",18,24,7,"2021-W16"
"Age25_49",154131,34425,5367580,1825133,"Norway","NO",25,49,25,"2021-W16"
"Age50_59",119739,20500,5367580,703830,"Norway","NO",50,59,10,"2021-W16"
"Age60_69",254027,15944,5367580,582495,"Norway","NO",60,69,10,"2021-W16"
"Age70_79",398713,50151,5367580,435834,"Norway","NO",70,79,10,"2021-W16"
"Age80+",236527,174142,5367580,230710,"Norway","NO",80,100,21,"2021-W16"
"Age<18",0,0,37958138,6913237,"Poland","PL",0,17,18,"2021-W16"
"Age18_24",130000,62171,37958138,2754264,"Poland","PL",18,24,7,"2021-W16"
"Age25_49",1313684,429804,37958138,14035724,"Poland","PL",25,49,25,"2021-W16"
"Age50_59",1194817,236336,37958138,4606379,"Poland","PL",50,59,10,"2021-W16"
"Age60_69",2344721,235080,37958138,5179612,"Poland","PL",60,69,10,"2021-W16"
"Age70_79",1866885,874794,37958138,2783163,"Poland","PL",70,79,10,"2021-W16"
"Age80+",941471,745480,37958138,1685759,"Poland","PL",80,100,21,"2021-W16"
"Age<18",414,246,10295909,1717050,"Portugal","PT",0,17,18,"2021-W16"
"Age18_24",28403,11899,10295909,775701,"Portugal","PT",18,24,7,"2021-W16"
"Age25_49",362712,142652,10295909,3360653,"Portugal","PT",25,49,25,"2021-W16"
"Age50_59",244164,63761,10295909,1485319,"Portugal","PT",50,59,10,"2021-W16"
"Age60_69",324969,44793,10295909,1299674,"Portugal","PT",60,69,10,"2021-W16"
"Age70_79",658162,53460,10295909,981649,"Portugal","PT",70,79,10,"2021-W16"
"Age80+",627674,518298,10295909,675863,"Portugal","PT",80,100,21,"2021-W16"
"Age<18",0,0,10327589,2180508,"Sweden","SE",0,17,18,"2021-W16"
"Age18_24",40043,14082,10327589,810921,"Sweden","SE",18,24,7,"2021-W16"
"Age25_49",259924,108141,10327589,3404540,"Sweden","SE",25,49,25,"2021-W16"
"Age50_59",159783,68975,10327589,1297863,"Sweden","SE",50,59,10,"2021-W16"
"Age60_69",566248,71327,10327589,1108438,"Sweden","SE",60,69,10,"2021-W16"
"Age70_79",877732,140242,10327589,989013,"Sweden","SE",70,79,10,"2021-W16"
"Age80+",497595,365946,10327589,536306,"Sweden","SE",80,100,21,"2021-W16"
"Age<18",235,110,2095861,371395,"Slovenia","SI",0,17,18,"2021-W16"
"Age18_24",8100,1422,2095861,141225,"Slovenia","SI",18,24,7,"2021-W16"
"Age25_49",56495,18572,2095861,711365,"Slovenia","SI",25,49,25,"2021-W16"
"Age50_59",50057,11024,2095861,303125,"Slovenia","SI",50,59,10,"2021-W16"
"Age60_69",117145,11126,2095861,278944,"Slovenia","SI",60,69,10,"2021-W16"
"Age70_79",109678,73491,2095861,175640,"Slovenia","SI",70,79,10,"2021-W16"
"Age80+",68971,61835,2095861,114167,"Slovenia","SI",80,100,21,"2021-W16"
"Age<18",0,0,5457873,1019976,"Slovakia","SK",0,17,18,"2021-W16"
"Age18_24",24298,13127,5457873,398739,"Slovakia","SK",18,24,7,"2021-W16"
"Age25_49",262850,96311,5457873,2069170,"Slovakia","SK",25,49,25,"2021-W16"
"Age50_59",181722,49401,5457873,704900,"Slovakia","SK",50,59,10,"2021-W16"
"Age60_69",253411,47674,5457873,689318,"Slovakia","SK",60,69,10,"2021-W16"
"Age70_79",219423,159320,5457873,391090,"Slovakia","SK",70,79,10,"2021-W16"
"Age80+",78523,66087,5457873,184680,"Slovakia","SK",80,100,21,"2021-W16"
"Age<18",2730,1261,8901064,1542621,"Austria","AT",0,17,18,"2021-W17"
"Age18_24",67624,20658,8901064,696064,"Austria","AT",18,24,7,"2021-W17"
"Age25_49",490907,156802,8901064,3006228,"Austria","AT",25,49,25,"2021-W17"
"Age50_59",377934,108882,8901064,1396889,"Austria","AT",50,59,10,"2021-W17"
"Age60_69",497098,94855,8901064,1016016,"Austria","AT",60,69,10,"2021-W17"
"Age70_79",522665,152279,8901064,769199,"Austria","AT",70,79,10,"2021-W17"
"Age80+",433199,342124,8901064,474047,"Austria","AT",80,100,21,"2021-W17"
"Age<18",3699,2696,11522440,2320244,"Belgium","BE",0,17,18,"2021-W17"
"Age18_24",86825,42437,11522440,930629,"Belgium","BE",18,24,7,"2021-W17"
"Age25_49",498235,249524,11522440,3751281,"Belgium","BE",25,49,25,"2021-W17"
"Age50_59",379411,135552,11522440,1591660,"Belgium","BE",50,59,10,"2021-W17"
"Age60_69",773282,107857,11522440,1347513,"Belgium","BE",60,69,10,"2021-W17"
"Age70_79",831402,118375,11522440,924351,"Belgium","BE",70,79,10,"2021-W17"
"Age80+",560722,213463,11522440,656762,"Belgium","BE",80,100,21,"2021-W17"
"Age<18",0,0,6951482,1189680,"Bulgaria","BG",0,17,18,"2021-W17"
"Age18_24",13430,4059,6951482,427191,"Bulgaria","BG",18,24,7,"2021-W17"
"Age25_49",178597,72531,6951482,2402352,"Bulgaria","BG",25,49,25,"2021-W17"
"Age50_59",119705,52774,6951482,953355,"Bulgaria","BG",50,59,10,"2021-W17"
"Age60_69",147154,51014,6951482,938635,"Bulgaria","BG",60,69,10,"2021-W17"
"Age70_79",114619,27559,6951482,701964,"Bulgaria","BG",70,79,10,"2021-W17"
"Age80+",34067,8067,6951482,338305,"Bulgaria","BG",80,100,21,"2021-W17"
"Age<18",0,0,888005,170553,"Cyprus","CY",0,17,18,"2021-W17"
"Age18_24",998,304,888005,84850,"Cyprus","CY",18,24,7,"2021-W17"
"Age25_49",44943,5719,888005,330295,"Cyprus","CY",25,49,25,"2021-W17"
"Age50_59",43286,3901,888005,107634,"Cyprus","CY",50,59,10,"2021-W17"
"Age60_69",52900,14821,888005,94714,"Cyprus","CY",60,69,10,"2021-W17"
"Age70_79",53782,20262,888005,66429,"Cyprus","CY",70,79,10,"2021-W17"
"Age80+",29060,24454,888005,33530,"Cyprus","CY",80,100,21,"2021-W17"
"Age<18",1113,474,10693939,1999465,"Czech Republic","CZ",0,17,18,"2021-W17"
"Age18_24",28842,16750,10693939,671799,"Czech Republic","CZ",18,24,7,"2021-W17"
"Age25_49",372105,210197,10693939,3899741,"Czech Republic","CZ",25,49,25,"2021-W17"
"Age50_59",239876,118448,10693939,1339737,"Czech Republic","CZ",50,59,10,"2021-W17"
"Age60_69",524750,87592,10693939,1330494,"Czech Republic","CZ",60,69,10,"2021-W17"
"Age70_79",726626,337063,10693939,1011603,"Czech Republic","CZ",70,79,10,"2021-W17"
"Age80+",330685,243184,10693939,441100,"Czech Republic","CZ",80,100,21,"2021-W17"
"Age<18",0,0,5822763,1156138,"Denmark","DK",0,17,18,"2021-W17"
"Age18_24",27659,12207,5822763,522153,"Denmark","DK",18,24,7,"2021-W17"
"Age25_49",186959,100780,5822763,1843666,"Denmark","DK",25,49,25,"2021-W17"
"Age50_59",116900,68554,5822763,800444,"Denmark","DK",50,59,10,"2021-W17"
"Age60_69",246963,84242,5822763,663646,"Denmark","DK",60,69,10,"2021-W17"
"Age70_79",528727,165585,5822763,564390,"Denmark","DK",70,79,10,"2021-W17"
"Age80+",268896,248019,5822763,272326,"Denmark","DK",80,100,21,"2021-W17"
"Age<18",0,0,1328976,257044,"Estonia","EE",0,17,18,"2021-W17"
"Age18_24",7759,3622,1328976,87626,"Estonia","EE",18,24,7,"2021-W17"
"Age25_49",72773,32149,1328976,460829,"Estonia","EE",25,49,25,"2021-W17"
"Age50_59",57865,21167,1328976,171453,"Estonia","EE",50,59,10,"2021-W17"
"Age60_69",83095,23596,1328976,163237,"Estonia","EE",60,69,10,"2021-W17"
"Age70_79",73049,25008,1328976,111342,"Estonia","EE",70,79,10,"2021-W17"
"Age80+",44349,28818,1328976,77445,"Estonia","EE",80,100,21,"2021-W17"
"Age<18",0,0,10718565,1854378,"Greece","EL",0,17,18,"2021-W17"
"Age18_24",9748,5720,10718565,782452,"Greece","EL",18,24,7,"2021-W17"
"Age25_49",255752,134280,10718565,3497414,"Greece","EL",25,49,25,"2021-W17"
"Age50_59",174455,77258,10718565,1515472,"Greece","EL",50,59,10,"2021-W17"
"Age60_69",592555,42093,10718565,1291651,"Greece","EL",60,69,10,"2021-W17"
"Age70_79",641803,275627,10718565,1003958,"Greece","EL",70,79,10,"2021-W17"
"Age80+",486824,407970,10718565,773240,"Greece","EL",80,100,21,"2021-W17"
"Age<18",2871,1575,47332614,8325756,"Spain","ES",0,17,18,"2021-W17"
"Age18_24",189298,78818,47332614,3303575,"Spain","ES",18,24,7,"2021-W17"
"Age25_49",1940946,810931,47332614,16481919,"Spain","ES",25,49,25,"2021-W17"
"Age50_59",943399,445028,47332614,7035203,"Spain","ES",50,59,10,"2021-W17"
"Age60_69",2984717,302097,47332614,5350604,"Spain","ES",60,69,10,"2021-W17"
"Age70_79",3336183,735941,47332614,3984504,"Spain","ES",70,79,10,"2021-W17"
"Age80+",2867897,2633971,47332614,2851053,"Spain","ES",80,100,21,"2021-W17"
"Age<18",2081,138,5525292,1049057,"Finland","FI",0,17,18,"2021-W17"
"Age18_24",25427,5453,5525292,432594,"Finland","FI",18,24,7,"2021-W17"
"Age25_49",212085,54400,5525292,1728083,"Finland","FI",25,49,25,"2021-W17"
"Age50_59",236436,28457,5525292,724665,"Finland","FI",50,59,10,"2021-W17"
"Age60_69",462551,17649,5525292,716579,"Finland","FI",60,69,10,"2021-W17"
"Age70_79",527312,14570,5525292,561908,"Finland","FI",70,79,10,"2021-W17"
"Age80+",285524,55888,5525292,312406,"Finland","FI",80,100,21,"2021-W17"
"Age<18",5646,1249,67320216,14540168,"France","FR",0,17,18,"2021-W17"
"Age18_24",218056,54237,67320216,5444270,"France","FR",18,24,7,"2021-W17"
"Age25_49",1900726,621248,67320216,20684932,"France","FR",25,49,25,"2021-W17"
"Age50_59",2529342,655410,67320216,8805539,"France","FR",50,59,10,"2021-W17"
"Age60_69",4197493,802120,67320216,8007585,"France","FR",60,69,10,"2021-W17"
"Age70_79",4358623,2205315,67320216,5692912,"France","FR",70,79,10,"2021-W17"
"Age80+",2967472,2198058,67320216,4144810,"France","FR",80,100,21,"2021-W17"
"Age<18",211,94,4058165,697325,"Croatia","HR",0,17,18,"2021-W17"
"Age18_24",8828,2651,4058165,321108,"Croatia","HR",18,24,7,"2021-W17"
"Age25_49",106040,39330,4058165,1319478,"Croatia","HR",25,49,25,"2021-W17"
"Age50_59",100591,30547,4058165,570899,"Croatia","HR",50,59,10,"2021-W17"
"Age60_69",208329,49874,4058165,562891,"Croatia","HR",60,69,10,"2021-W17"
"Age70_79",196781,64046,4058165,364156,"Croatia","HR",70,79,10,"2021-W17"
"Age80+",100786,47477,4058165,222308,"Croatia","HR",80,100,21,"2021-W17"
"Age<18",0,0,9769526,1709048,"Hungary","HU",0,17,18,"2021-W17"
"Age18_24",167464,35806,9769526,741094,"Hungary","HU",18,24,7,"2021-W17"
"Age25_49",1343748,390561,9769526,3490565,"Hungary","HU",25,49,25,"2021-W17"
"Age50_59",681253,299303,9769526,1235206,"Hungary","HU",50,59,10,"2021-W17"
"Age60_69",888860,550357,9769526,1295058,"Hungary","HU",60,69,10,"2021-W17"
"Age70_79",690990,518730,9769526,859765,"Hungary","HU",70,79,10,"2021-W17"
"Age80+",308818,247449,9769526,438790,"Hungary","HU",80,100,21,"2021-W17"
"Age<18",1537,297,4964440,1201635,"Ireland","IE",0,17,18,"2021-W17"
"Age18_24",38485,9904,4964440,433572,"Ireland","IE",18,24,7,"2021-W17"
"Age25_49",259282,90412,4964440,1749671,"Ireland","IE",25,49,25,"2021-W17"
"Age50_59",144903,38468,4964440,606007,"Ireland","IE",50,59,10,"2021-W17"
"Age60_69",236302,25022,4964440,480682,"Ireland","IE",60,69,10,"2021-W17"
"Age70_79",333646,137650,4964440,322167,"Ireland","IE",70,79,10,"2021-W17"
"Age80+",180023,171887,4964440,170706,"Ireland","IE",80,100,21,"2021-W17"
"Age<18",0,0,364134,81364,"Iceland","IS",0,17,18,"2021-W17"
"Age18_24",3746,696,364134,34868,"Iceland","IS",18,24,7,"2021-W17"
"Age25_49",20419,5867,364134,131004,"Iceland","IS",25,49,25,"2021-W17"
"Age50_59",17257,2407,364134,43992,"Iceland","IS",50,59,10,"2021-W17"
"Age60_69",33227,4924,364134,37414,"Iceland","IS",60,69,10,"2021-W17"
"Age70_79",23030,9655,364134,22890,"Iceland","IS",70,79,10,"2021-W17"
"Age80+",12485,12321,364134,12602,"Iceland","IS",80,100,21,"2021-W17"
"Age<18",7827,2470,59641488,9433159,"Italy","IT",0,17,18,"2021-W17"
"Age18_24",236467,113207,59641488,4121339,"Italy","IT",18,24,7,"2021-W17"
"Age25_49",2448884,1091036,59641488,18920355,"Italy","IT",25,49,25,"2021-W17"
"Age50_59",1764971,706497,59641488,9414195,"Italy","IT",50,59,10,"2021-W17"
"Age60_69",2527219,607424,59641488,7364364,"Italy","IT",60,69,10,"2021-W17"
"Age70_79",3811071,608553,59641488,5968373,"Italy","IT",70,79,10,"2021-W17"
"Age80+",3910150,3076350,59641488,4419703,"Italy","IT",80,100,21,"2021-W17"
"Age<18",855,302,2794090,498821,"Lithuania","LT",0,17,18,"2021-W17"
"Age18_24",30244,8032,2794090,209209,"Lithuania","LT",18,24,7,"2021-W17"
"Age25_49",153425,51914,2794090,914337,"Lithuania","LT",25,49,25,"2021-W17"
"Age50_59",112801,43501,2794090,419039,"Lithuania","LT",50,59,10,"2021-W17"
"Age60_69",167564,70611,2794090,351248,"Lithuania","LT",60,69,10,"2021-W17"
"Age70_79",149742,80875,2794090,236890,"Lithuania","LT",70,79,10,"2021-W17"
"Age80+",81290,53260,2794090,164546,"Lithuania","LT",80,100,21,"2021-W17"
"Age<18",0,0,626108,119539,"Luxembourg","LU",0,17,18,"2021-W17"
"Age18_24",1753,930,626108,52409,"Luxembourg","LU",18,24,7,"2021-W17"
"Age25_49",14362,8074,626108,239349,"Luxembourg","LU",25,49,25,"2021-W17"
"Age50_59",25118,3935,626108,89549,"Luxembourg","LU",50,59,10,"2021-W17"
"Age60_69",46788,2431,626108,61985,"Luxembourg","LU",60,69,10,"2021-W17"
"Age70_79",31132,11171,626108,38352,"Luxembourg","LU",70,79,10,"2021-W17"
"Age80+",20521,18693,626108,24925,"Luxembourg","LU",80,100,21,"2021-W17"
"Age<18",74,13,1907675,359457,"Latvia","LV",0,17,18,"2021-W17"
"Age18_24",7735,1846,1907675,119249,"Latvia","LV",18,24,7,"2021-W17"
"Age25_49",69568,14536,1907675,639712,"Latvia","LV",25,49,25,"2021-W17"
"Age50_59",42660,9061,1907675,265997,"Latvia","LV",50,59,10,"2021-W17"
"Age60_69",63398,9449,1907675,241651,"Latvia","LV",60,69,10,"2021-W17"
"Age70_79",58743,13433,1907675,170557,"Latvia","LV",70,79,10,"2021-W17"
"Age80+",30862,6784,1907675,111052,"Latvia","LV",80,100,21,"2021-W17"
