"TargetGroup","FirstDose","SecondDose","Population","Denominator","Country","ReportingCountry","minAge","maxAge","ageWidth","YearWeekISO"
"Age<18",391,235,10295909,1717050,"Portugal","PT",0,17,18,"2021-W15"
"Age18_24",27596,11925,10295909,775701,"Portugal","PT",18,24,7,"2021-W15"
"Age25_49",354293,143101,10295909,3360653,"Portugal","PT",25,49,25,"2021-W15"
"Age50_59",238216,62745,10295909,1485319,"Portugal","PT",50,59,10,"2021-W15"
"Age60_69",269162,42678,10295909,1299674,"Portugal","PT",60,69,10,"2021-W15"
"Age70_79",531123,42172,10295909,981649,"Portugal","PT",70,79,10,"2021-W15"
"Age80+",619231,395231,10295909,675863,"Portugal","PT",80,100,21,"2021-W15"
"Age<18",0,0,10327589,2180508,"Sweden","SE",0,17,18,"2021-W15"
"Age18_24",36581,13706,10327589,810921,"Sweden","SE",18,24,7,"2021-W15"
"Age25_49",241552,105893,10327589,3404540,"Sweden","SE",25,49,25,"2021-W15"
"Age50_59",136576,67300,10327589,1297863,"Sweden","SE",50,59,10,"2021-W15"
"Age60_69",308891,68139,10327589,1108438,"Sweden","SE",60,69,10,"2021-W15"
"Age70_79",781748,126938,10327589,989013,"Sweden","SE",70,79,10,"2021-W15"
"Age80+",493899,348941,10327589,536306,"Sweden","SE",80,100,21,"2021-W15"
"Age<18",184,70,2095861,371395,"Slovenia","SI",0,17,18,"2021-W15"
"Age18_24",4250,1361,2095861,141225,"Slovenia","SI",18,24,7,"2021-W15"
"Age25_49",49841,18256,2095861,711365,"Slovenia","SI",25,49,25,"2021-W15"
"Age50_59",41008,10596,2095861,303125,"Slovenia","SI",50,59,10,"2021-W15"
"Age60_69",103901,6236,2095861,278944,"Slovenia","SI",60,69,10,"2021-W15"
"Age70_79",106254,50455,2095861,175640,"Slovenia","SI",70,79,10,"2021-W15"
"Age80+",68164,60634,2095861,114167,"Slovenia","SI",80,100,21,"2021-W15"
"Age<18",0,0,5457873,1019976,"Slovakia","SK",0,17,18,"2021-W15"
"Age18_24",22962,12412,5457873,398739,"Slovakia","SK",18,24,7,"2021-W15"
"Age25_49",236255,83608,5457873,2069170,"Slovakia","SK",25,49,25,"2021-W15"
"Age50_59",169059,43193,5457873,704900,"Slovakia","SK",50,59,10,"2021-W15"
"Age60_69",234095,39884,5457873,689318,"Slovakia","SK",60,69,10,"2021-W15"
"Age70_79",213425,116047,5457873,391090,"Slovakia","SK",70,79,10,"2021-W15"
"Age80+",76701,54319,5457873,184680,"Slovakia","SK",80,100,21,"2021-W15"
"Age<18",2256,1205,8901064,1542621,"Austria","AT",0,17,18,"2021-W16"
"Age18_24",59302,18853,8901064,696064,"Austria","AT",18,24,7,"2021-W16"
"Age25_49",434288,147714,8901064,3006228,"Austria","AT",25,49,25,"2021-W16"
"Age50_59",311430,102677,8901064,1396889,"Austria","AT",50,59,10,"2021-W16"
"Age60_69",380887,84220,8901064,1016016,"Austria","AT",60,69,10,"2021-W16"
"Age70_79",490704,119221,8901064,769199,"Austria","AT",70,79,10,"2021-W16"
"Age80+",427432,335937,8901064,474047,"Austria","AT",80,100,21,"2021-W16"
"Age<18",3325,2621,11522440,2320244,"Belgium","BE",0,17,18,"2021-W16"
"Age18_24",81323,40682,11522440,930629,"Belgium","BE",18,24,7,"2021-W16"
"Age25_49",466852,240226,11522440,3751281,"Belgium","BE",25,49,25,"2021-W16"
"Age50_59",301656,129480,11522440,1591660,"Belgium","BE",50,59,10,"2021-W16"
"Age60_69",546625,93776,11522440,1347513,"Belgium","BE",60,69,10,"2021-W16"
"Age70_79",815228,85000,11522440,924351,"Belgium","BE",70,79,10,"2021-W16"
"Age80+",553796,194423,11522440,656762,"Belgium","BE",80,100,21,"2021-W16"
"Age<18",0,0,6951482,1189680,"Bulgaria","BG",0,17,18,"2021-W16"
"Age18_24",11808,3052,6951482,427191,"Bulgaria","BG",18,24,7,"2021-W16"
"Age25_49",162768,57037,6951482,2402352,"Bulgaria","BG",25,49,25,"2021-W16"
"Age50_59",111236,42778,6951482,953355,"Bulgaria","BG",50,59,10,"2021-W16"
"Age60_69",136048,38555,6951482,938635,"Bulgaria","BG",60,69,10,"2021-W16"
"Age70_79",105431,17334,6951482,701964,"Bulgaria","BG",70,79,10,"2021-W16"
"Age80+",31166,5063,6951482,338305,"Bulgaria","BG",80,100,21,"2021-W16"
"Age<18",0,0,888005,170553,"Cyprus","CY",0,17,18,"2021-W16"
"Age18_24",910,187,888005,84850,"Cyprus","CY",18,24,7,"2021-W16"
"Age25_49",14302,4194,888005,330295,"Cyprus","CY",25,49,25,"2021-W16"
"Age50_59",33764,2404,888005,107634,"Cyprus","CY",50,59,10,"2021-W16"
"Age60_69",50045,9817,888005,94714,"Cyprus","CY",60,69,10,"2021-W16"
"Age70_79",53695,19459,888005,66429,"Cyprus","CY",70,79,10,"2021-W16"
"Age80+",29007,24271,888005,33530,"Cyprus","CY",80,100,21,"2021-W16"
"Age<18",901,445,10693939,1999465,"Czech Republic","CZ",0,17,18,"2021-W16"
"Age18_24",25951,15837,10693939,671799,"Czech Republic","CZ",18,24,7,"2021-W16"
"Age25_49",338405,197548,10693939,3899741,"Czech Republic","CZ",25,49,25,"2021-W16"
"Age50_59",202648,111536,10693939,1339737,"Czech Republic","CZ",50,59,10,"2021-W16"
"Age60_69",324076,80743,10693939,1330494,"Czech Republic","CZ",60,69,10,"2021-W16"
"Age70_79",684845,310035,10693939,1011603,"Czech Republic","CZ",70,79,10,"2021-W16"
"Age80+",324864,239316,10693939,441100,"Czech Republic","CZ",80,100,21,"2021-W16"
"Age<18",0,0,5822763,1156138,"Denmark","DK",0,17,18,"2021-W16"
"Age18_24",27142,11040,5822763,522153,"Denmark","DK",18,24,7,"2021-W16"
"Age25_49",183547,93532,5822763,1843666,"Denmark","DK",25,49,25,"2021-W16"
"Age50_59",114212,63719,5822763,800444,"Denmark","DK",50,59,10,"2021-W16"
"Age60_69",157599,79508,5822763,663646,"Denmark","DK",60,69,10,"2021-W16"
"Age70_79",480632,111121,5822763,564390,"Denmark","DK",70,79,10,"2021-W16"
"Age80+",266804,228482,5822763,272326,"Denmark","DK",80,100,21,"2021-W16"
"Age<18",0,0,1328976,257044,"Estonia","EE",0,17,18,"2021-W16"
"Age18_24",6930,2645,1328976,87626,"Estonia","EE",18,24,7,"2021-W16"
"Age25_49",64882,24642,1328976,460829,"Estonia","EE",25,49,25,"2021-W16"
"Age50_59",50079,15908,1328976,171453,"Estonia","EE",50,59,10,"2021-W16"
"Age60_69",76130,16921,1328976,163237,"Estonia","EE",60,69,10,"2021-W16"
"Age70_79",69938,20531,1328976,111342,"Estonia","EE",70,79,10,"2021-W16"
"Age80+",43045,26207,1328976,77445,"Estonia","EE",80,100,21,"2021-W16"
"Age<18",0,0,10718565,1854378,"Greece","EL",0,17,18,"2021-W16"
"Age18_24",9123,4802,10718565,782452,"Greece","EL",18,24,7,"2021-W16"
"Age25_49",184627,122072,10718565,3497414,"Greece","EL",25,49,25,"2021-W16"
"Age50_59",142421,64838,10718565,1515472,"Greece","EL",50,59,10,"2021-W16"
"Age60_69",559129,31798,10718565,1291651,"Greece","EL",60,69,10,"2021-W16"
"Age70_79",619666,198636,10718565,1003958,"Greece","EL",70,79,10,"2021-W16"
"Age80+",481115,393760,10718565,773240,"Greece","EL",80,100,21,"2021-W16"
"Age<18",2534,1284,47332614,8325756,"Spain","ES",0,17,18,"2021-W16"
"Age18_24",184298,76084,47332614,3303575,"Spain","ES",18,24,7,"2021-W16"
"Age25_49",1904206,790567,47332614,16481919,"Spain","ES",25,49,25,"2021-W16"
"Age50_59",914440,431658,47332614,7035203,"Spain","ES",50,59,10,"2021-W16"
"Age60_69",2434466,284125,47332614,5350604,"Spain","ES",60,69,10,"2021-W16"
"Age70_79",2596461,172032,47332614,3984504,"Spain","ES",70,79,10,"2021-W16"
"Age80+",2842064,2174948,47332614,2851053,"Spain","ES",80,100,21,"2021-W16"
"Age<18",1437,123,5525292,1049057,"Finland","FI",0,17,18,"2021-W16"
"Age18_24",20570,5027,5525292,432594,"Finland","FI",18,24,7,"2021-W16"
"Age25_49",180881,51545,5525292,1728083,"Finland","FI",25,49,25,"2021-W16"
"Age50_59",167173,26699,5525292,724665,"Finland","FI",50,59,10,"2021-W16"
"Age60_69",378874,16097,5525292,716579,"Finland","FI",60,69,10,"2021-W16"
"Age70_79",521214,12193,5525292,561908,"Finland","FI",70,79,10,"2021-W16"
"Age80+",284535,47459,5525292,312406,"Finland","FI",80,100,21,"2021-W16"
"Age<18",5024,1035,67320216,14540168,"France","FR",0,17,18,"2021-W16"
"Age18_24",188273,36790,67320216,5444270,"France","FR",18,24,7,"2021-W16"
"Age25_49",1619322,476411,67320216,20684932,"France","FR",25,49,25,"2021-W16"
"Age50_59",2128679,541490,67320216,8805539,"France","FR",50,59,10,"2021-W16"
"Age60_69",3484702,627481,67320216,8007585,"France","FR",60,69,10,"2021-W16"
"Age70_79",4114622,1827006,67320216,5692912,"France","FR",70,79,10,"2021-W16"
"Age80+",2872170,2028909,67320216,4144810,"France","FR",80,100,21,"2021-W16"
"Age<18",193,82,4058165,697325,"Croatia","HR",0,17,18,"2021-W16"
"Age18_24",7464,2374,4058165,321108,"Croatia","HR",18,24,7,"2021-W16"
"Age25_49",84937,36163,4058165,1319478,"Croatia","HR",25,49,25,"2021-W16"
"Age50_59",82233,27048,4058165,570899,"Croatia","HR",50,59,10,"2021-W16"
"Age60_69",183294,38977,4058165,562891,"Croatia","HR",60,69,10,"2021-W16"
"Age70_79",184867,50749,4058165,364156,"Croatia","HR",70,79,10,"2021-W16"
"Age80+",97359,41390,4058165,222308,"Croatia","HR",80,100,21,"2021-W16"
"Age<18",0,0,9769526,1709048,"Hungary","HU",0,17,18,"2021-W16"
"Age18_24",97812,24798,9769526,741094,"Hungary","HU",18,24,7,"2021-W16"
"Age25_49",1053755,251996,9769526,3490565,"Hungary","HU",25,49,25,"2021-W16"
"Age50_59",624735,215337,9769526,1235206,"Hungary","HU",50,59,10,"2021-W16"
"Age60_69",859459,451969,9769526,1295058,"Hungary","HU",60,69,10,"2021-W16"
"Age70_79",679913,454919,9769526,859765,"Hungary","HU",70,79,10,"2021-W16"
"Age80+",303650,232862,9769526,438790,"Hungary","HU",80,100,21,"2021-W16"
"Age<18",1334,244,4964440,1201635,"Ireland","IE",0,17,18,"2021-W16"
"Age18_24",34320,9693,4964440,433572,"Ireland","IE",18,24,7,"2021-W16"
"Age25_49",228717,89837,4964440,1749671,"Ireland","IE",25,49,25,"2021-W16"
"Age50_59",115568,38154,4964440,606007,"Ireland","IE",50,59,10,"2021-W16"
"Age60_69",147251,24016,4964440,480682,"Ireland","IE",60,69,10,"2021-W16"
"Age70_79",324820,92574,4964440,322167,"Ireland","IE",70,79,10,"2021-W16"
"Age80+",180418,169981,4964440,170706,"Ireland","IE",80,100,21,"2021-W16"
"Age<18",0,0,364134,81364,"Iceland","IS",0,17,18,"2021-W16"
"Age18_24",3014,588,364134,34868,"Iceland","IS",18,24,7,"2021-W16"
"Age25_49",17229,5370,364134,131004,"Iceland","IS",25,49,25,"2021-W16"
"Age50_59",8713,2070,364134,43992,"Iceland","IS",50,59,10,"2021-W16"
"Age60_69",15405,2950,364134,37414,"Iceland","IS",60,69,10,"2021-W16"
"Age70_79",23547,8552,364134,22890,"Iceland","IS",70,79,10,"2021-W16"
"Age80+",13496,13334,364134,12602,"Iceland","IS",80,100,21,"2021-W16"
"Age<18",5634,1734,59641488,9433159,"Italy","IT",0,17,18,"2021-W16"
"Age18_24",205844,102819,59641488,4121339,"Italy","IT",18,24,7,"2021-W16"
"Age25_49",2268458,1008010,59641488,18920355,"Italy","IT",25,49,25,"2021-W16"
"Age50_59",1551696,631601,59641488,9414195,"Italy","IT",50,59,10,"2021-W16"
"Age60_69",1783737,500917,59641488,7364364,"Italy","IT",60,69,10,"2021-W16"
"Age70_79",3062447,393533,59641488,5968373,"Italy","IT",70,79,10,"2021-W16"
"Age80+",3802249,2606520,59641488,4419703,"Italy","IT",80,100,21,"2021-W16"
"Age<18",718,187,2794090,498821,"Lithuania","LT",0,17,18,"2021-W16"
"Age18_24",26681,4151,2794090,209209,"Lithuania","LT",18,24,7,"2021-W16"
"Age25_49",132227,41922,2794090,914337,"Lithuania","LT",25,49,25,"2021-W16"
"Age50_59",95811,35375,2794090,419039,"Lithuania","LT",50,59,10,"2021-W16"
"Age60_69",152546,50264,2794090,351248,"Lithuania","LT",60,69,10,"2021-W16"
"Age70_79",146733,66659,2794090,236890,"Lithuania","LT",70,79,10,"2021-W16"
"Age80+",79808,49521,2794090,164546,"Lithuania","LT",80,100,21,"2021-W16"
"Age<18",0,0,626108,119539,"Luxembourg","LU",0,17,18,"2021-W16"
"Age18_24",1641,739,626108,52409,"Luxembourg","LU",18,24,7,"2021-W16"
"Age25_49",12738,6529,626108,239349,"Luxembourg","LU",25,49,25,"2021-W16"
"Age50_59",11044,3242,626108,89549,"Luxembourg","LU",50,59,10,"2021-W16"
"Age60_69",45368,2210,626108,61985,"Luxembourg","LU",60,69,10,"2021-W16"
"Age70_79",30795,11031,626108,38352,"Luxembourg","LU",70,79,10,"2021-W16"
"Age80+",20418,18645,626108,24925,"Luxembourg","LU",80,100,21,"2021-W16"
"Age<18",44,9,1907675,359457,"Latvia","LV",0,17,18,"2021-W16"
"Age18_24",5998,1452,1907675,119249,"Latvia","LV",18,24,7,"2021-W16"
"Age25_49",51084,12396,1907675,639712,"Latvia","LV",25,49,25,"2021-W16"
"Age50_59",33431,7451,1907675,265997,"Latvia","LV",50,59,10,"2021-W16"
"Age60_69",53234,7068,1907675,241651,"Latvia","LV",60,69,10,"2021-W16"
"Age70_79",54706,7617,1907675,170557,"Latvia","LV",70,79,10,"2021-W16"
"Age80+",28893,3670,1907675,111052,"Latvia","LV",80,100,21,"2021-W16"
"Age<18",259,144,514564,81948,"Malta","MT",0,17,18,"2021-W16"
"Age18_24",7711,3690,514564,42136,"Malta","MT",18,24,7,"2021-W16"
"Age25_49",59476,28364,514564,205154,"Malta","MT",25,49,25,"2021-W16"
"Age50_59",40103,10990,514564,59168,"Malta","MT",50,59,10,"2021-W16"
"Age60_69",51419,13559,514564,59551,"Malta","MT",60,69,10,"2021-W16"
"Age70_79",45745,32647,514564,44918,"Malta","MT",70,79,10,"2021-W16"
"Age80+",22046,20487,514564,21689,"Malta","MT",80,100,21,"2021-W16"
"Age<18",0,0,5367580,1118608,"Norway","NO",0,17,18,"2021-W16"
"Age18_24",28211,4662,5367580,470970,"Norway","NO",18,24,7,"2021-W16"
"Age25_49",181589,45483,5367580,1825133,"Norway","NO",25,49,25,"2021-W16"
"Age50_59",120163,21239,5367580,703830,"Norway","NO",50,59,10,"2021-W16"
"Age60_69",255679,17927,5367580,582495,"Norway","NO",60,69,10,"2021-W16"
"Age70_79",410182,53653,5367580,435834,"Norway","NO",70,79,10,"2021-W16"
"Age80+",221267,183246,5367580,230710,"Norway","NO",80,100,21,"2021-W16"
"Age<18",0,0,37958138,6913237,"Poland","PL",0,17,18,"2021-W16"
"Age18_24",130005,62191,37958138,2754264,"Poland","PL",18,24,7,"2021-W16"
"Age25_49",1313806,429879,37958138,14035724,"Poland","PL",25,49,25,"2021-W16"
"Age50_59",1194881,236381,37958138,4606379,"Poland","PL",50,59,10,"2021-W16"
"Age60_69",2344788,235132,37958138,5179612,"Poland","PL",60,69,10,"2021-W16"
"Age70_79",1866960,874887,37958138,2783163,"Poland","PL",70,79,10,"2021-W16"
"Age80+",941440,745583,37958138,1685759,"Poland","PL",80,100,21,"2021-W16"
"Age<18",424,249,10295909,1717050,"Portugal","PT",0,17,18,"2021-W16"
"Age18_24",28900,12022,10295909,775701,"Portugal","PT",18,24,7,"2021-W16"
"Age25_49",365418,143970,10295909,3360653,"Portugal","PT",25,49,25,"2021-W16"
"Age50_59",244870,63947,10295909,1485319,"Portugal","PT",50,59,10,"2021-W16"
"Age60_69",325478,45019,10295909,1299674,"Portugal","PT",60,69,10,"2021-W16"
"Age70_79",658374,53645,10295909,981649,"Portugal","PT",70,79,10,"2021-W16"
"Age80+",627649,518431,10295909,675863,"Portugal","PT",80,100,21,"2021-W16"
"Age<18",0,0,10327589,2180508,"Sweden","SE",0,17,18,"2021-W16"
"Age18_24",40050,14094,10327589,810921,"Sweden","SE",18,24,7,"2021-W16"
"Age25_49",259972,108188,10327589,3404540,"Sweden","SE",25,49,25,"2021-W16"
"Age50_59",159794,68959,10327589,1297863,"Sweden","SE",50,59,10,"2021-W16"
"Age60_69",566300,71329,10327589,1108438,"Sweden","SE",60,69,10,"2021-W16"
"Age70_79",877816,140279,10327589,989013,"Sweden","SE",70,79,10,"2021-W16"
"Age80+",497623,366257,10327589,536306,"Sweden","SE",80,100,21,"2021-W16"
"Age<18",235,109,2095861,371395,"Slovenia","SI",0,17,18,"2021-W16"
"Age18_24",8082,1419,2095861,141225,"Slovenia","SI",18,24,7,"2021-W16"
"Age25_49",56362,18560,2095861,711365,"Slovenia","SI",25,49,25,"2021-W16"
"Age50_59",49949,11019,2095861,303125,"Slovenia","SI",50,59,10,"2021-W16"
"Age60_69",117069,11099,2095861,278944,"Slovenia","SI",60,69,10,"2021-W16"
"Age70_79",109716,73517,2095861,175640,"Slovenia","SI",70,79,10,"2021-W16"
"Age80+",68993,61839,2095861,114167,"Slovenia","SI",80,100,21,"2021-W16"
"Age<18",0,0,5457873,1019976,"Slovakia","SK",0,17,18,"2021-W16"
"Age18_24",24271,13126,5457873,398739,"Slovakia","SK",18,24,7,"2021-W16"
"Age25_49",262917,96331,5457873,2069170,"Slovakia","SK",25,49,25,"2021-W16"
"Age50_59",181734,49415,5457873,704900,"Slovakia","SK",50,59,10,"2021-W16"
"Age60_69",253418,47683,5457873,689318,"Slovakia","SK",60,69,10,"2021-W16"
"Age70_79",219435,159340,5457873,391090,"Slovakia","SK",70,79,10,"2021-W16"
"Age80+",78525,66088,5457873,184680,"Slovakia","SK",80,100,21,"2021-W16"
"Age<18",2742,1265,8901064,1542621,"Austria","AT",0,17,18,"2021-W17"
"Age18_24",67709,20699,8901064,696064,"Austria","AT",18,24,7,"2021-W17"
"Age25_49",491355,157015,8901064,3006228,"Austria","AT",25,49,25,"2021-W17"
"Age50_59",378183,109014,8901064,1396889,"Austria","AT",50,59,10,"2021-W17"
"Age60_69",497469,94992,8901064,1016016,"Austria","AT",60,69,10,"2021-W17"
"Age70_79",523002,152509,8901064,769199,"Austria","AT",70,79,10,"2021-W17"
"Age80+",433400,342437,8901064,474047,"Austria","AT",80,100,21,"2021-W17"
"Age<18",3717,2706,11522440,2320244,"Belgium","BE",0,17,18,"2021-W17"
"Age18_24",86994,42577,11522440,930629,"Belgium","BE",18,24,7,"2021-W17"
"Age25_49",498955,250081,11522440,3751281,"Belgium","BE",25,49,25,"2021-W17"
"Age50_59",379752,135787,11522440,1591660,"Belgium","BE",50,59,10,"2021-W17"
"Age60_69",773498,108044,11522440,1347513,"Belgium","BE",60,69,10,"2021-W17"
"Age70_79",831586,118496,11522440,924351,"Belgium","BE",70,79,10,"2021-W17"
"Age80+",560799,213590,11522440,656762,"Belgium","BE",80,100,21,"2021-W17"
"Age<18",0,0,6951482,1189680,"Bulgaria","BG",0,17,18,"2021-W17"
"Age18_24",13430,4059,6951482,427191,"Bulgaria","BG",18,24,7,"2021-W17"
"Age25_49",178597,72531,6951482,2402352,"Bulgaria","BG",25,49,25,"2021-W17"
"Age50_59",119705,52774,6951482,953355,"Bulgaria","BG",50,59,10,"2021-W17"
"Age60_69",147154,51014,6951482,938635,"Bulgaria","BG",60,69,10,"2021-W17"
"Age70_79",114619,27559,6951482,701964,"Bulgaria","BG",70,79,10,"2021-W17"
"Age80+",34067,8067,6951482,338305,"Bulgaria","BG",80,100,21,"2021-W17"
"Age<18",0,0,888005,170553,"Cyprus","CY",0,17,18,"2021-W17"
"Age18_24",998,304,888005,84850,"Cyprus","CY",18,24,7,"2021-W17"
"Age25_49",44943,5719,888005,330295,"Cyprus","CY",25,49,25,"2021-W17"
"Age50_59",43286,3901,888005,107634,"Cyprus","CY",50,59,10,"2021-W17"
"Age60_69",52900,14821,888005,94714,"Cyprus","CY",60,69,10,"2021-W17"
"Age70_79",53782,20262,888005,66429,"Cyprus","CY",70,79,10,"2021-W17"
"Age80+",29060,24454,888005,33530,"Cyprus","CY",80,100,21,"2021-W17"
"Age<18",1117,477,10693939,1999465,"Czech Republic","CZ",0,17,18,"2021-W17"
"Age18_24",28917,16805,10693939,671799,"Czech Republic","CZ",18,24,7,"2021-W17"
"Age25_49",372390,210381,10693939,3899741,"Czech Republic","CZ",25,49,25,"2021-W17"
"Age50_59",239994,118517,10693939,1339737,"Czech Republic","CZ",50,59,10,"2021-W17"
"Age60_69",524840,87649,10693939,1330494,"Czech Republic","CZ",60,69,10,"2021-W17"
"Age70_79",726715,337170,10693939,1011603,"Czech Republic","CZ",70,79,10,"2021-W17"
"Age80+",330710,243288,10693939,441100,"Czech Republic","CZ",80,100,21,"2021-W17"
"Age<18",0,0,5822763,1156138,"Denmark","DK",0,17,18,"2021-W17"
"Age18_24",27659,12207,5822763,522153,"Denmark","DK",18,24,7,"2021-W17"
"Age25_49",186959,100780,5822763,1843666,"Denmark","DK",25,49,25,"2021-W17"
"Age50_59",116900,68554,5822763,800444,"Denmark","DK",50,59,10,"2021-W17"
"Age60_69",246963,84242,5822763,663646,"Denmark","DK",60,69,10,"2021-W17"
"Age70_79",528727,165585,5822763,564390,"Denmark","DK",70,79,10,"2021-W17"
"Age80+",268896,248019,5822763,272326,"Denmark","DK",80,100,21,"2021-W17"
"Age<18",0,0,1328976,257044,"Estonia","EE",0,17,18,"2021-W17"
"Age18_24",7759,3608,1328976,87626,"Estonia","EE",18,24,7,"2021-W17"
"Age25_49",72761,31965,1328976,460829,"Estonia","EE",25,49,25,"2021-W17"
"Age50_59",57861,21059,1328976,171453,"Estonia","EE",50,59,10,"2021-W17"
"Age60_69",83087,23490,1328976,163237,"Estonia","EE",60,69,10,"2021-W17"
"Age70_79",73048,24967,1328976,111342,"Estonia","EE",70,79,10,"2021-W17"
"Age80+",44349,28809,1328976,77445,"Estonia","EE",80,100,21,"2021-W17"
"Age<18",0,0,10718565,1854378,"Greece","EL",0,17,18,"2021-W17"
"Age18_24",9748,5720,10718565,782452,"Greece","EL",18,24,7,"2021-W17"
"Age25_49",255752,134280,10718565,3497414,"Greece","EL",25,49,25,"2021-W17"
"Age50_59",174455,77258,10718565,1515472,"Greece","EL",50,59,10,"2021-W17"
"Age60_69",592555,42093,10718565,1291651,"Greece","EL",60,69,10,"2021-W17"
"Age70_79",641803,275627,10718565,1003958,"Greece","EL",70,79,10,"2021-W17"
"Age80+",486824,407970,10718565,773240,"Greece","EL",80,100,21,"2021-W17"
"Age<18",2841,1532,47332614,8325756,"Spain","ES",0,17,18,"2021-W17"
"Age18_24",188574,78568,47332614,3303575,"Spain","ES",18,24,7,"2021-W17"
"Age25_49",1933474,805266,47332614,16481919,"Spain","ES",25,49,25,"2021-W17"
"Age50_59",938343,440247,47332614,7035203,"Spain","ES",50,59,10,"2021-W17"
"Age60_69",2980194,298047,47332614,5350604,"Spain","ES",60,69,10,"2021-W17"
"Age70_79",3334966,734382,47332614,3984504,"Spain","ES",70,79,10,"2021-W17"
"Age80+",2864663,2631381,47332614,2851053,"Spain","ES",80,100,21,"2021-W17"
"Age<18",2082,138,5525292,1049057,"Finland","FI",0,17,18,"2021-W17"
"Age18_24",25431,5453,5525292,432594,"Finland","FI",18,24,7,"2021-W17"
"Age25_49",212113,54428,5525292,1728083,"Finland","FI",25,49,25,"2021-W17"
"Age50_59",236453,28484,5525292,724665,"Finland","FI",50,59,10,"2021-W17"
"Age60_69",462579,17659,5525292,716579,"Finland","FI",60,69,10,"2021-W17"
"Age70_79",527329,14578,5525292,561908,"Finland","FI",70,79,10,"2021-W17"
"Age80+",285531,55906,5525292,312406,"Finland","FI",80,100,21,"2021-W17"
"Age<18",5803,1240,67320216,14540168,"France","FR",0,17,18,"2021-W17"
"Age18_24",219299,54230,67320216,5444270,"France","FR",18,24,7,"2021-W17"
"Age25_49",1905238,621193,67320216,20684932,"France","FR",25,49,25,"2021-W17"
"Age50_59",2531486,655374,67320216,8805539,"France","FR",50,59,10,"2021-W17"
"Age60_69",4200203,802067,67320216,8007585,"France","FR",60,69,10,"2021-W17"
"Age70_79",4361433,2205193,67320216,5692912,"France","FR",70,79,10,"2021-W17"
"Age80+",2970501,2197984,67320216,4144810,"France","FR",80,100,21,"2021-W17"
"Age<18",216,97,4058165,697325,"Croatia","HR",0,17,18,"2021-W17"
"Age18_24",8877,2667,4058165,321108,"Croatia","HR",18,24,7,"2021-W17"
"Age25_49",106567,39536,4058165,1319478,"Croatia","HR",25,49,25,"2021-W17"
"Age50_59",100939,30684,4058165,570899,"Croatia","HR",50,59,10,"2021-W17"
"Age60_69",208950,50064,4058165,562891,"Croatia","HR",60,69,10,"2021-W17"
"Age70_79",197273,64268,4058165,364156,"Croatia","HR",70,79,10,"2021-W17"
"Age80+",100959,47555,4058165,222308,"Croatia","HR",80,100,21,"2021-W17"
"Age<18",0,0,9769526,1709048,"Hungary","HU",0,17,18,"2021-W17"
"Age18_24",167464,35806,9769526,741094,"Hungary","HU",18,24,7,"2021-W17"
"Age25_49",1343748,390561,9769526,3490565,"Hungary","HU",25,49,25,"2021-W17"
"Age50_59",681253,299303,9769526,1235206,"Hungary","HU",50,59,10,"2021-W17"
"Age60_69",888860,550357,9769526,1295058,"Hungary","HU",60,69,10,"2021-W17"
"Age70_79",690990,518730,9769526,859765,"Hungary","HU",70,79,10,"2021-W17"
"Age80+",308818,247449,9769526,438790,"Hungary","HU",80,100,21,"2021-W17"
"Age<18",1501,288,4964440,1201635,"Ireland","IE",0,17,18,"2021-W17"
"Age18_24",38139,9791,4964440,433572,"Ireland","IE",18,24,7,"2021-W17"
"Age25_49",259330,90484,4964440,1749671,"Ireland","IE",25,49,25,"2021-W17"
"Age50_59",145037,38594,4964440,606007,"Ireland","IE",50,59,10,"2021-W17"
"Age60_69",235337,25138,4964440,480682,"Ireland","IE",60,69,10,"2021-W17"
"Age70_79",335158,137316,4964440,322167,"Ireland","IE",70,79,10,"2021-W17"
"Age80+",180860,173607,4964440,170706,"Ireland","IE",80,100,21,"2021-W17"
"Age<18",0,0,364134,81364,"Iceland","IS",0,17,18,"2021-W17"
"Age18_24",3418,655,364134,34868,"Iceland","IS",18,24,7,"2021-W17"
"Age25_49",20389,5894,364134,131004,"Iceland","IS",25,49,25,"2021-W17"
"Age50_59",15895,2363,364134,43992,"Iceland","IS",50,59,10,"2021-W17"
"Age60_69",33464,4874,364134,37414,"Iceland","IS",60,69,10,"2021-W17"
"Age70_79",23852,8925,364134,22890,"Iceland","IS",70,79,10,"2021-W17"
"Age80+",13525,13339,364134,12602,"Iceland","IS",80,100,21,"2021-W17"
"Age<18",7827,2470,59641488,9433159,"Italy","IT",0,17,18,"2021-W17"
"Age18_24",236467,113207,59641488,4121339,"Italy","IT",18,24,7,"2021-W17"
"Age25_49",2448884,1091036,59641488,18920355,"Italy","IT",25,49,25,"2021-W17"
"Age50_59",1764971,706497,59641488,9414195,"Italy","IT",50,59,10,"2021-W17"
"Age60_69",2527219,607424,59641488,7364364,"Italy","IT",60,69,10,"2021-W17"
"Age70_79",3811071,608553,59641488,5968373,"Italy","IT",70,79,10,"2021-W17"
"Age80+",3910150,3076350,59641488,4419703,"Italy","IT",80,100,21,"2021-W17"
"Age<18",857,303,2794090,498821,"Lithuania","LT",0,17,18,"2021-W17"
"Age18_24",30259,8023,2794090,209209,"Lithuania","LT",18,24,7,"2021-W17"
