dep;jour;n_dose1;n_complet;n_rappel;n_cum_dose1;n_cum_complet;n_cum_rappel;couv_dose1;couv_complet;couv_rappel
41;2021-01-21;1568;9;0;5238;22;0;1.6;0.0;0.0
41;2021-01-22;840;1;0;6078;23;0;1.9;0.0;0.0
41;2021-01-23;92;0;0;6170;23;0;1.9;0.0;0.0
41;2021-01-24;0;0;0;6170;23;0;1.9;0.0;0.0
41;2021-01-25;421;1;0;6591;24;0;2.0;0.0;0.0
41;2021-01-26;473;4;0;7064;28;0;2.2;0.0;0.0
41;2021-01-27;441;2;0;7505;30;0;2.3;0.0;0.0
41;2021-01-28;604;56;0;8109;86;0;2.5;0.0;0.0
41;2021-01-29;260;30;0;8369;116;0;2.6;0.0;0.0
41;2021-01-30;0;0;0;8369;116;0;2.6;0.0;0.0
41;2021-01-31;0;0;0;8369;116;0;2.6;0.0;0.0
41;2021-02-01;349;148;0;8718;264;0;2.7;0.1;0.0
41;2021-02-02;471;230;0;9189;494;0;2.8;0.2;0.0
41;2021-02-03;342;203;0;9531;697;0;2.9;0.2;0.0
41;2021-02-04;559;154;0;10090;851;0;3.1;0.3;0.0
41;2021-02-05;329;188;0;10419;1039;0;3.2;0.3;0.0
41;2021-02-06;5;0;0;10424;1039;0;3.2;0.3;0.0
41;2021-02-07;2;0;0;10426;1039;0;3.2;0.3;0.0
41;2021-02-08;305;306;0;10731;1345;0;3.3;0.4;0.0
41;2021-02-09;599;454;0;11330;1799;0;3.5;0.5;0.0
41;2021-02-10;485;695;0;11815;2494;0;3.6;0.8;0.0
41;2021-02-11;1067;1158;0;12882;3652;0;3.9;1.1;0.0
41;2021-02-12;688;361;0;13570;4013;0;4.1;1.2;0.0
41;2021-02-13;9;5;0;13579;4018;0;4.1;1.2;0.0
41;2021-02-14;3;27;0;13582;4045;0;4.1;1.2;0.0
41;2021-02-15;314;306;0;13896;4351;0;4.2;1.3;0.0
41;2021-02-16;354;567;0;14250;4918;0;4.3;1.5;0.0
41;2021-02-17;317;457;0;14567;5375;0;4.4;1.6;0.0
41;2021-02-18;617;326;0;15184;5701;0;4.6;1.7;0.0
41;2021-02-19;456;337;0;15640;6038;0;4.8;1.8;0.0
41;2021-02-20;68;58;0;15708;6096;0;4.8;1.9;0.0
41;2021-02-21;0;0;0;15708;6096;0;4.8;1.9;0.0
41;2021-02-22;311;414;0;16019;6510;0;4.9;2.0;0.0
41;2021-02-23;454;346;0;16473;6856;0;5.0;2.1;0.0
41;2021-02-24;285;442;0;16758;7298;0;5.1;2.2;0.0
41;2021-02-25;676;462;0;17434;7760;0;5.3;2.4;0.0
41;2021-02-26;630;253;0;18064;8013;0;5.5;2.4;0.0
41;2021-02-27;161;4;0;18225;8017;0;5.6;2.4;0.0
41;2021-02-28;4;31;0;18229;8048;0;5.6;2.5;0.0
41;2021-03-01;311;315;0;18540;8363;0;5.7;2.6;0.0
41;2021-03-02;650;411;0;19190;8774;0;5.9;2.7;0.0
41;2021-03-03;496;410;0;19686;9184;0;6.0;2.8;0.0
41;2021-03-04;785;840;0;20471;10024;0;6.2;3.1;0.0
41;2021-03-05;840;675;0;21311;10699;0;6.5;3.3;0.0
41;2021-03-06;715;23;0;22026;10722;0;6.7;3.3;0.0
41;2021-03-07;498;20;0;22524;10742;0;6.9;3.3;0.0
41;2021-03-08;301;376;0;22825;11118;0;7.0;3.4;0.0
41;2021-03-09;1043;453;0;23868;11571;0;7.3;3.5;0.0
41;2021-03-10;721;458;0;24589;12029;0;7.5;3.7;0.0
41;2021-03-11;1183;686;0;25772;12715;0;7.9;3.9;0.0
41;2021-03-12;1115;415;0;26887;13130;0;8.2;4.0;0.0
41;2021-03-13;1225;20;0;28112;13150;0;8.6;4.0;0.0
41;2021-03-14;392;7;0;28504;13157;0;8.7;4.0;0.0
41;2021-03-15;798;354;0;29302;13511;0;8.9;4.1;0.0
41;2021-03-16;1061;412;0;30363;13923;0;9.3;4.2;0.0
41;2021-03-17;585;240;0;30948;14163;0;9.4;4.3;0.0
41;2021-03-18;926;399;0;31874;14562;0;9.7;4.4;0.0
41;2021-03-19;910;335;0;32784;14897;0;10.0;4.5;0.0
41;2021-03-20;543;22;0;33327;14919;0;10.2;4.6;0.0
41;2021-03-21;1;0;0;33328;14919;0;10.2;4.6;0.0
41;2021-03-22;810;275;0;34138;15194;0;10.4;4.6;0.0
41;2021-03-23;1309;495;0;35447;15689;0;10.8;4.8;0.0
41;2021-03-24;1230;367;0;36677;16056;0;11.2;4.9;0.0
41;2021-03-25;2026;439;0;38703;16495;0;11.8;5.0;0.0
41;2021-03-26;1655;328;0;40358;16823;0;12.3;5.1;0.0
41;2021-03-27;451;58;0;40809;16881;0;12.4;5.1;0.0
41;2021-03-28;1;0;0;40810;16881;0;12.4;5.1;0.0
41;2021-03-29;939;310;0;41749;17191;0;12.7;5.2;0.0
41;2021-03-30;1496;599;0;43245;17790;0;13.2;5.4;0.0
41;2021-03-31;1148;498;0;44393;18288;0;13.5;5.6;0.0
41;2021-04-01;2252;567;0;46645;18855;0;14.2;5.8;0.0
41;2021-04-02;1242;475;0;47887;19330;0;14.6;5.9;0.0
41;2021-04-03;321;6;0;48208;19336;0;14.7;5.9;0.0
41;2021-04-04;39;0;0;48247;19336;0;14.7;5.9;0.0
41;2021-04-05;140;2;0;48387;19338;0;14.8;5.9;0.0
41;2021-04-06;1301;626;0;49688;19964;0;15.2;6.1;0.0
41;2021-04-07;1852;710;0;51540;20674;0;15.7;6.3;0.0
41;2021-04-08;2294;920;0;53834;21594;0;16.4;6.6;0.0
41;2021-04-09;2568;613;0;56402;22207;0;17.2;6.8;0.0
41;2021-04-10;954;498;0;57356;22705;0;17.5;6.9;0.0
41;2021-04-11;279;376;0;57635;23081;0;17.6;7.0;0.0
41;2021-04-12;1689;658;0;59324;23739;0;18.1;7.2;0.0
41;2021-04-13;2259;988;0;61583;24727;0;18.8;7.5;0.0
41;2021-04-14;1794;554;0;63377;25281;0;19.3;7.7;0.0
41;2021-04-15;2384;980;0;65761;26261;0;20.1;8.0;0.0
41;2021-04-16;1929;628;0;67690;26889;0;20.6;8.2;0.0
41;2021-04-17;647;138;0;68337;27027;0;20.8;8.2;0.0
41;2021-04-18;5;0;0;68342;27027;0;20.8;8.2;0.0
41;2021-04-19;1260;745;0;69602;27772;0;21.2;8.5;0.0
41;2021-04-20;2003;1203;0;71605;28975;0;21.8;8.8;0.0
41;2021-04-21;1502;920;0;73107;29895;0;22.3;9.1;0.0
41;2021-04-22;2236;1604;0;75343;31499;0;23.0;9.6;0.0
41;2021-04-23;1736;1082;0;77079;32581;0;23.5;9.9;0.0
41;2021-04-24;1544;283;0;78623;32864;0;24.0;10.0;0.0
41;2021-04-25;1007;21;0;79630;32885;0;24.3;10.0;0.0
41;2021-04-26;1354;625;0;80984;33510;0;24.7;10.2;0.0
41;2021-04-27;2093;1040;0;83077;34550;0;25.3;10.5;0.0
41;2021-04-28;1563;865;0;84640;35415;0;25.8;10.8;0.0
41;2021-04-29;2209;1379;0;86849;36794;0;26.5;11.2;0.0
41;2021-04-30;1963;879;0;88812;37673;0;27.1;11.5;0.0
41;2021-05-01;189;12;0;89001;37685;0;27.1;11.5;0.0
41;2021-05-02;107;17;0;89108;37702;0;27.2;11.5;0.0
41;2021-05-03;1864;898;0;90972;38600;0;27.7;11.8;0.0
41;2021-05-04;2092;1544;0;93064;40144;0;28.4;12.2;0.0
41;2021-05-05;1882;1193;0;94946;41337;0;29.0;12.6;0.0
41;2021-05-06;2447;1696;0;97393;43033;0;29.7;13.1;0.0
41;2021-05-07;2015;1806;0;99408;44839;0;30.3;13.7;0.0
41;2021-05-08;202;154;0;99610;44993;0;30.4;13.7;0.0
41;2021-05-09;11;354;0;99621;45347;0;30.4;13.8;0.0
41;2021-05-10;1590;1558;0;101211;46905;0;30.9;14.3;0.0
41;2021-05-11;2085;2102;0;103296;49007;0;31.5;14.9;0.0
41;2021-05-12;1951;1678;0;105247;50685;0;32.1;15.5;0.0
41;2021-05-13;1485;949;0;106732;51634;0;32.6;15.7;0.0
41;2021-05-14;1577;1305;0;108309;52939;0;33.0;16.1;0.0
41;2021-05-15;206;295;0;108515;53234;0;33.1;16.2;0.0
41;2021-05-16;4;0;0;108519;53234;0;33.1;16.2;0.0
41;2021-05-17;2484;565;0;111003;53799;0;33.9;16.4;0.0
41;2021-05-18;3138;1031;0;114141;54830;0;34.8;16.7;0.0
41;2021-05-19;2553;675;0;116694;55505;0;35.6;16.9;0.0
41;2021-05-20;3349;1152;0;120043;56657;0;36.6;17.3;0.0
41;2021-05-21;2728;968;0;122771;57625;0;37.4;17.6;0.0
41;2021-05-22;396;237;0;123167;57862;0;37.6;17.6;0.0
41;2021-05-23;6;2;0;123173;57864;0;37.6;17.7;0.0
41;2021-05-24;2605;150;0;125778;58014;0;38.4;17.7;0.0
41;2021-05-25;2991;577;0;128769;58591;0;39.3;17.9;0.0
41;2021-05-26;3037;652;0;131806;59243;0;40.2;18.1;0.0
41;2021-05-27;3294;1111;0;135100;60354;0;41.2;18.4;0.0
41;2021-05-28;3144;979;0;138244;61333;0;42.2;18.7;0.0
41;2021-05-29;2073;429;0;140317;61762;0;42.8;18.8;0.0
41;2021-05-30;344;22;0;140661;61784;0;42.9;18.8;0.0
41;2021-05-31;1710;1505;0;142371;63289;0;43.4;19.3;0.0
41;2021-06-01;2263;2012;0;144634;65301;0;44.1;19.9;0.0
41;2021-06-02;1832;1289;0;146466;66590;0;44.7;20.3;0.0
41;2021-06-03;2597;1941;0;149063;68531;0;45.5;20.9;0.0
41;2021-06-04;2303;1967;0;151366;70498;0;46.2;21.5;0.0
41;2021-06-05;611;1583;0;151977;72081;0;46.4;22.0;0.0
41;2021-06-06;109;927;0;152086;73008;0;46.4;22.3;0.0
41;2021-06-07;1515;1529;0;153601;74537;0;46.9;22.7;0.0
41;2021-06-08;1712;2413;0;155313;76950;0;47.4;23.5;0.0
41;2021-06-09;1614;1641;0;156927;78591;0;47.9;24.0;0.0
41;2021-06-10;1917;1818;0;158844;80409;0;48.5;24.5;0.0
41;2021-06-11;1572;1793;0;160416;82202;0;48.9;25.1;0.0
41;2021-06-12;664;649;0;161080;82851;0;49.1;25.3;0.0
41;2021-06-13;13;77;0;161093;82928;0;49.1;25.3;0.0
41;2021-06-14;1269;1963;0;162362;84891;0;49.5;25.9;0.0
41;2021-06-15;1834;2759;0;164196;87650;0;50.1;26.7;0.0
41;2021-06-16;1724;2309;0;165920;89959;0;50.6;27.4;0.0
41;2021-06-17;1810;2574;0;167730;92533;0;51.2;28.2;0.0
41;2021-06-18;1662;2400;0;169392;94933;0;51.7;29.0;0.0
41;2021-06-19;412;531;0;169804;95464;0;51.8;29.1;0.0
41;2021-06-20;11;32;0;169815;95496;0;51.8;29.1;0.0
41;2021-06-21;1325;1779;0;171140;97275;0;52.2;29.7;0.0
41;2021-06-22;1619;2563;0;172759;99838;0;52.7;30.5;0.0
41;2021-06-23;1375;2046;0;174134;101884;0;53.1;31.1;0.0
41;2021-06-24;1483;2308;0;175617;104192;0;53.6;31.8;0.0
41;2021-06-25;1294;2617;0;176911;106809;0;54.0;32.6;0.0
41;2021-06-26;433;614;0;177344;107423;0;54.1;32.8;0.0
41;2021-06-27;1;4;0;177345;107427;0;54.1;32.8;0.0
41;2021-06-28;404;2696;0;177749;110123;0;54.2;33.6;0.0
41;2021-06-29;664;3442;0;178413;113565;0;54.4;34.6;0.0
41;2021-06-30;552;3068;0;178965;116633;0;54.6;35.6;0.0
41;2021-07-01;766;3107;0;179731;119740;0;54.8;36.5;0.0
41;2021-07-02;589;3500;0;180320;123240;0;55.0;37.6;0.0
41;2021-07-03;158;647;0;180478;123887;0;55.1;37.8;0.0
41;2021-07-04;2;2;0;180480;123889;0;55.1;37.8;0.0
41;2021-07-05;284;2818;0;180764;126707;0;55.1;38.6;0.0
41;2021-07-06;667;3633;0;181431;130340;0;55.3;39.8;0.0
41;2021-07-07;479;3137;0;181910;133477;0;55.5;40.7;0.0
41;2021-07-08;940;3365;0;182850;136842;0;55.8;41.7;0.0
41;2021-07-09;540;3641;0;183390;140483;0;55.9;42.9;0.0
41;2021-07-10;247;2088;0;183637;142571;0;56.0;43.5;0.0
41;2021-07-11;5;280;0;183642;142851;0;56.0;43.6;0.0
41;2021-07-12;861;2291;0;184503;145142;0;56.3;44.3;0.0
41;2021-07-13;1198;3288;0;185701;148430;0;56.6;45.3;0.0
41;2021-07-14;141;1080;0;185842;149510;0;56.7;45.6;0.0
41;2021-07-15;1333;3320;0;187175;152830;0;57.1;46.6;0.0
41;2021-07-16;1091;3388;0;188266;156218;0;57.4;47.7;0.0
41;2021-07-17;344;807;0;188610;157025;0;57.5;47.9;0.0
41;2021-07-18;24;32;0;188634;157057;0;57.5;47.9;0.0
41;2021-07-19;1191;2320;0;189825;159377;0;57.9;48.6;0.0
41;2021-07-20;1643;2745;0;191468;162122;0;58.4;49.5;0.0
41;2021-07-21;1709;2086;0;193177;164208;0;58.9;50.1;0.0
41;2021-07-22;2263;2300;0;195440;166508;0;59.6;50.8;0.0
41;2021-07-23;2104;2468;0;197544;168976;0;60.3;51.5;0.0
41;2021-07-24;330;842;0;197874;169818;0;60.4;51.8;0.0
41;2021-07-25;19;23;0;197893;169841;0;60.4;51.8;0.0
41;2021-07-26;1902;1680;0;199795;171521;0;60.9;52.3;0.0
41;2021-07-27;2533;2345;0;202328;173866;0;61.7;53.0;0.0
41;2021-07-28;2161;1831;0;204489;175697;0;62.4;53.6;0.0
41;2021-07-29;2346;2027;0;206835;177724;0;63.1;54.2;0.0
41;2021-07-30;2151;2084;0;208986;179808;0;63.7;54.8;0.0
41;2021-07-31;380;581;0;209366;180389;0;63.9;55.0;0.0
41;2021-08-01;21;7;0;209387;180396;0;63.9;55.0;0.0
41;2021-08-02;1550;1605;0;210937;182001;0;64.3;55.5;0.0
41;2021-08-03;2517;1857;0;213454;183858;0;65.1;56.1;0.0
41;2021-08-04;2303;1199;0;215757;185057;0;65.8;56.4;0.0
41;2021-08-05;3046;1266;0;218803;186323;0;66.7;56.8;0.0
41;2021-08-06;2214;1305;0;221017;187628;0;67.4;57.2;0.0
41;2021-08-07;511;347;0;221528;187975;0;67.6;57.3;0.0
41;2021-08-08;13;20;0;221541;187995;0;67.6;57.3;0.0
41;2021-08-09;1689;1357;0;223230;189352;0;68.1;57.8;0.0
41;2021-08-10;2563;1423;0;225793;190775;0;68.9;58.2;0.0
41;2021-08-11;1593;1440;0;227386;192215;0;69.4;58.6;0.0
41;2021-08-12;1942;1339;0;229328;193554;0;70.0;59.0;0.0
41;2021-08-13;1474;1697;0;230802;195251;0;70.4;59.6;0.0
41;2021-08-14;365;209;0;231167;195460;0;70.5;59.6;0.0
41;2021-08-15;0;16;0;231167;195476;0;70.5;59.6;0.0
41;2021-08-16;863;2069;0;232030;197545;0;70.8;60.3;0.0
41;2021-08-17;1498;1634;0;233528;199179;0;71.2;60.8;0.0
41;2021-08-18;1135;1971;0;234663;201150;0;71.6;61.4;0.0
41;2021-08-19;1313;1554;0;235976;202704;0;72.0;61.8;0.0
41;2021-08-20;915;2313;0;236891;205017;0;72.3;62.5;0.0
41;2021-08-21;120;227;0;237011;205244;0;72.3;62.6;0.0
41;2021-08-22;1;32;0;237012;205276;0;72.3;62.6;0.0
41;2021-08-23;694;2295;0;237706;207571;0;72.5;63.3;0.0
41;2021-08-24;1415;2313;0;239121;209884;0;72.9;64.0;0.0
41;2021-08-25;620;2202;0;239741;212086;0;73.1;64.7;0.0
41;2021-08-26;843;2821;0;240584;214907;0;73.4;65.6;0.0
41;2021-08-27;621;2763;0;241205;217670;0;73.6;66.4;0.0
41;2021-08-28;99;622;0;241304;218292;0;73.6;66.6;0.0
41;2021-08-29;46;24;0;241350;218316;0;73.6;66.6;0.0
41;2021-08-30;669;2114;4;242019;220430;4;73.8;67.2;0.0
41;2021-08-31;766;2557;41;242785;222987;45;74.1;68.0;0.0
41;2021-09-01;501;1711;120;243286;224698;165;74.2;68.5;0.1
41;2021-09-02;628;2011;149;243914;226709;314;74.4;69.2;0.1
41;2021-09-03;650;2101;127;244564;228810;441;74.6;69.8;0.1
41;2021-09-04;194;555;37;244758;229365;478;74.7;70.0;0.1
41;2021-09-05;3;0;1;244761;229365;479;74.7;70.0;0.1
41;2021-09-06;291;958;137;245052;230323;616;74.7;70.3;0.2
41;2021-09-07;415;1195;170;245467;231518;786;74.9;70.6;0.2
41;2021-09-08;314;1172;106;245781;232690;892;75.0;71.0;0.3
41;2021-09-09;296;1164;147;246077;233854;1039;75.1;71.3;0.3
41;2021-09-10;381;1197;176;246458;235051;1215;75.2;71.7;0.4
41;2021-09-11;85;366;26;246543;235417;1241;75.2;71.8;0.4
41;2021-09-12;0;9;0;246543;235426;1241;75.2;71.8;0.4
41;2021-09-13;200;647;267;246743;236073;1508;75.3;72.0;0.5
41;2021-09-14;364;828;259;247107;236901;1767;75.4;72.3;0.5
41;2021-09-15;279;1070;229;247386;237971;1996;75.5;72.6;0.6
41;2021-09-16;237;833;229;247623;238804;2225;75.5;72.8;0.7
41;2021-09-17;363;713;261;247986;239517;2486;75.6;73.1;0.8
41;2021-09-18;78;169;9;248064;239686;2495;75.7;73.1;0.8
41;2021-09-19;0;7;0;248064;239693;2495;75.7;73.1;0.8
41;2021-09-20;177;515;261;248241;240208;2756;75.7;73.3;0.8
41;2021-09-21;182;515;313;248423;240723;3069;75.8;73.4;0.9
41;2021-09-22;269;803;355;248692;241526;3424;75.9;73.7;1.0
41;2021-09-23;241;662;615;248933;242188;4039;75.9;73.9;1.2
41;2021-09-24;313;631;496;249246;242819;4535;76.0;74.1;1.4
41;2021-09-25;70;233;70;249316;243052;4605;76.0;74.1;1.4
41;2021-09-26;0;3;6;249316;243055;4611;76.0;74.1;1.4
41;2021-09-27;165;342;276;249481;243397;4887;76.1;74.2;1.5
41;2021-09-28;155;421;414;249636;243818;5301;76.1;74.4;1.6
41;2021-09-29;178;491;261;249814;244309;5562;76.2;74.5;1.7
41;2021-09-30;113;337;504;249927;244646;6066;76.2;74.6;1.9
41;2021-10-01;211;390;399;250138;245036;6465;76.3;74.7;2.0
41;2021-10-02;80;140;61;250218;245176;6526;76.3;74.8;2.0
41;2021-10-03;1;0;0;250219;245176;6526;76.3;74.8;2.0
41;2021-10-04;107;265;382;250326;245441;6908;76.4;74.9;2.1
41;2021-10-05;115;299;583;250441;245740;7491;76.4;75.0;2.3
41;2021-10-06;224;412;501;250665;246152;7992;76.5;75.1;2.4
41;2021-10-07;123;176;594;250788;246328;8586;76.5;75.1;2.6
41;2021-10-08;201;512;652;250989;246840;9238;76.6;75.3;2.8
41;2021-10-09;51;119;104;251040;246959;9342;76.6;75.3;2.8
41;2021-10-10;0;18;0;251040;246977;9342;76.6;75.3;2.8
41;2021-10-11;118;170;421;251158;247147;9763;76.6;75.4;3.0
41;2021-10-12;67;167;440;251225;247314;10203;76.6;75.4;3.1
41;2021-10-13;183;286;493;251408;247600;10696;76.7;75.5;3.3
41;2021-10-14;88;125;460;251496;247725;11156;76.7;75.6;3.4
41;2021-10-15;184;472;687;251680;248197;11843;76.8;75.7;3.6
41;2021-10-16;32;45;96;251712;248242;11939;76.8;75.7;3.6
41;2021-10-17;0;0;1;251712;248242;11940;76.8;75.7;3.6
41;2021-10-18;134;221;467;251846;248463;12407;76.8;75.8;3.8
41;2021-10-19;76;148;516;251922;248611;12923;76.8;75.8;3.9
41;2021-10-20;154;253;611;252076;248864;13534;76.9;75.9;4.1
41;2021-10-21;60;63;341;252136;248927;13875;76.9;75.9;4.2
41;2021-10-22;114;303;645;252250;249230;14520;76.9;76.0;4.4
41;2021-10-23;39;47;132;252289;249277;14652;77.0;76.0;4.5
41;2021-10-24;0;0;0;252289;249277;14652;77.0;76.0;4.5
41;2021-10-25;139;149;587;252428;249426;15239;77.0;76.1;4.6
41;2021-10-26;61;80;480;252489;249506;15719;77.0;76.1;4.8
41;2021-10-27;140;198;746;252629;249704;16465;77.1;76.2;5.0
41;2021-10-28;62;137;283;252691;249841;16748;77.1;76.2;5.1
42;2020-12-27;1;0;0;1;0;0;0.0;0.0;0.0
42;2020-12-28;0;0;0;1;0;0;0.0;0.0;0.0
42;2020-12-29;0;0;0;1;0;0;0.0;0.0;0.0
42;2020-12-30;0;0;0;1;0;0;0.0;0.0;0.0
42;2020-12-31;0;0;0;1;0;0;0.0;0.0;0.0
42;2021-01-01;0;0;0;1;0;0;0.0;0.0;0.0
42;2021-01-02;0;0;0;1;0;0;0.0;0.0;0.0
42;2021-01-03;0;0;0;1;0;0;0.0;0.0;0.0
42;2021-01-04;1;0;0;2;0;0;0.0;0.0;0.0
42;2021-01-05;1;0;0;3;0;0;0.0;0.0;0.0
42;2021-01-06;178;1;0;181;1;0;0.0;0.0;0.0
42;2021-01-07;256;0;0;437;1;0;0.1;0.0;0.0
42;2021-01-08;264;5;0;701;6;0;0.1;0.0;0.0
42;2021-01-09;136;1;0;837;7;0;0.1;0.0;0.0
42;2021-01-10;0;0;0;837;7;0;0.1;0.0;0.0
42;2021-01-11;293;2;0;1130;9;0;0.1;0.0;0.0
42;2021-01-12;412;1;0;1542;10;0;0.2;0.0;0.0
42;2021-01-13;527;2;0;2069;12;0;0.3;0.0;0.0
42;2021-01-14;774;4;0;2843;16;0;0.4;0.0;0.0
42;2021-01-15;706;4;0;3549;20;0;0.5;0.0;0.0
42;2021-01-16;298;2;0;3847;22;0;0.5;0.0;0.0
42;2021-01-17;219;0;0;4066;22;0;0.5;0.0;0.0
42;2021-01-18;968;1;0;5034;23;0;0.7;0.0;0.0
42;2021-01-19;1329;10;0;6363;33;0;0.8;0.0;0.0
42;2021-01-20;956;4;0;7319;37;0;1.0;0.0;0.0
42;2021-01-21;1023;6;0;8342;43;0;1.1;0.0;0.0
42;2021-01-22;992;7;0;9334;50;0;1.2;0.0;0.0
42;2021-01-23;401;0;0;9735;50;0;1.3;0.0;0.0
42;2021-01-24;359;0;0;10094;50;0;1.3;0.0;0.0
42;2021-01-25;1100;13;0;11194;63;0;1.5;0.0;0.0
42;2021-01-26;1750;21;0;12944;84;0;1.7;0.0;0.0
42;2021-01-27;1456;126;0;14400;210;0;1.9;0.0;0.0
42;2021-01-28;1667;146;0;16067;356;0;2.1;0.0;0.0
42;2021-01-29;946;120;0;17013;476;0;2.2;0.1;0.0
42;2021-01-30;257;110;0;17270;586;0;2.3;0.1;0.0
42;2021-01-31;258;2;0;17528;588;0;2.3;0.1;0.0
42;2021-02-01;738;63;0;18266;651;0;2.4;0.1;0.0
42;2021-02-02;1867;321;0;20133;972;0;2.6;0.1;0.0
42;2021-02-03;1517;492;0;21650;1464;0;2.8;0.2;0.0
42;2021-02-04;1278;614;0;22928;2078;0;3.0;0.3;0.0
42;2021-02-05;686;527;0;23614;2605;0;3.1;0.3;0.0
42;2021-02-06;304;151;0;23918;2756;0;3.1;0.4;0.0
42;2021-02-07;276;154;0;24194;2910;0;3.2;0.4;0.0
42;2021-02-08;506;615;0;24700;3525;0;3.2;0.5;0.0
42;2021-02-09;703;798;0;25403;4323;0;3.3;0.6;0.0
42;2021-02-10;742;690;0;26145;5013;0;3.4;0.7;0.0
42;2021-02-11;773;688;0;26918;5701;0;3.5;0.7;0.0
42;2021-02-12;676;754;0;27594;6455;0;3.6;0.8;0.0
42;2021-02-13;428;304;0;28022;6759;0;3.7;0.9;0.0
42;2021-02-14;186;221;0;28208;6980;0;3.7;0.9;0.0
42;2021-02-15;520;820;0;28728;7800;0;3.8;1.0;0.0
42;2021-02-16;489;1239;0;29217;9039;0;3.8;1.2;0.0
42;2021-02-17;518;1531;0;29735;10570;0;3.9;1.4;0.0
42;2021-02-18;757;1388;0;30492;11958;0;4.0;1.6;0.0
42;2021-02-19;768;1023;0;31260;12981;0;4.1;1.7;0.0
42;2021-02-20;248;424;0;31508;13405;0;4.1;1.8;0.0
42;2021-02-21;63;327;0;31571;13732;0;4.1;1.8;0.0
42;2021-02-22;575;962;0;32146;14694;0;4.2;1.9;0.0
42;2021-02-23;1212;1441;0;33358;16135;0;4.4;2.1;0.0
42;2021-02-24;1247;1222;0;34605;17357;0;4.5;2.3;0.0
42;2021-02-25;1667;1420;0;36272;18777;0;4.7;2.5;0.0
42;2021-02-26;1646;928;0;37918;19705;0;5.0;2.6;0.0
42;2021-02-27;580;297;0;38498;20002;0;5.0;2.6;0.0
42;2021-02-28;167;127;0;38665;20129;0;5.1;2.6;0.0
42;2021-03-01;807;847;0;39472;20976;0;5.2;2.7;0.0
42;2021-03-02;1275;823;0;40747;21799;0;5.3;2.9;0.0
42;2021-03-03;1368;812;0;42115;22611;0;5.5;3.0;0.0
42;2021-03-04;1705;728;0;43820;23339;0;5.7;3.1;0.0
42;2021-03-05;2623;679;0;46443;24018;0;6.1;3.1;0.0
42;2021-03-06;1934;276;0;48377;24294;0;6.3;3.2;0.0
42;2021-03-07;1491;97;0;49868;24391;0;6.5;3.2;0.0
42;2021-03-08;1407;519;0;51275;24910;0;6.7;3.3;0.0
42;2021-03-09;1984;464;0;53259;25374;0;7.0;3.3;0.0
42;2021-03-10;2053;515;0;55312;25889;0;7.2;3.4;0.0
42;2021-03-11;3049;643;0;58361;26532;0;7.6;3.5;0.0
42;2021-03-12;3007;837;0;61368;27369;0;8.0;3.6;0.0
42;2021-03-13;1479;375;0;62847;27744;0;8.2;3.6;0.0
42;2021-03-14;473;177;0;63320;27921;0;8.3;3.7;0.0
42;2021-03-15;1572;609;0;64892;28530;0;8.5;3.7;0.0
42;2021-03-16;1472;782;0;66364;29312;0;8.7;3.8;0.0
42;2021-03-17;1721;1085;0;68085;30397;0;8.9;4.0;0.0
42;2021-03-18;1801;1033;0;69886;31430;0;9.1;4.1;0.0
42;2021-03-19;2568;690;0;72454;32120;0;9.5;4.2;0.0
42;2021-03-20;1672;238;0;74126;32358;0;9.7;4.2;0.0
42;2021-03-21;526;102;0;74652;32460;0;9.8;4.2;0.0
42;2021-03-22;1426;746;0;76078;33206;0;9.9;4.3;0.0
42;2021-03-23;2508;875;0;78586;34081;0;10.3;4.5;0.0
42;2021-03-24;2782;798;0;81368;34879;0;10.6;4.6;0.0
42;2021-03-25;3721;945;0;85089;35824;0;11.1;4.7;0.0
42;2021-03-26;3759;793;0;88848;36617;0;11.6;4.8;0.0
42;2021-03-27;1807;454;0;90655;37071;0;11.9;4.8;0.0
42;2021-03-28;1039;216;0;91694;37287;0;12.0;4.9;0.0
42;2021-03-29;2064;932;0;93758;38219;0;12.3;5.0;0.0
42;2021-03-30;3145;879;0;96903;39098;0;12.7;5.1;0.0
42;2021-03-31;2444;1085;0;99347;40183;0;13.0;5.3;0.0
42;2021-04-01;3392;1060;0;102739;41243;0;13.4;5.4;0.0
42;2021-04-02;2849;1236;0;105588;42479;0;13.8;5.6;0.0
42;2021-04-03;1417;612;0;107005;43091;0;14.0;5.6;0.0
42;2021-04-04;1402;398;0;108407;43489;0;14.2;5.7;0.0
42;2021-04-05;1900;304;0;110307;43793;0;14.4;5.7;0.0
42;2021-04-06;2291;1420;0;112598;45213;0;14.7;5.9;0.0
42;2021-04-07;2761;1846;0;115359;47059;0;15.1;6.2;0.0
42;2021-04-08;4025;1607;0;119384;48666;0;15.6;6.4;0.0
42;2021-04-09;5136;1571;0;124520;50237;0;16.3;6.6;0.0
42;2021-04-10;2591;777;0;127111;51014;0;16.6;6.7;0.0
42;2021-04-11;1957;434;0;129068;51448;0;16.9;6.7;0.0
42;2021-04-12;3699;1556;0;132767;53004;0;17.4;6.9;0.0
42;2021-04-13;4657;1816;0;137424;54820;0;18.0;7.2;0.0
42;2021-04-14;4308;1913;0;141732;56733;0;18.5;7.4;0.0
