dep;jour;n_dose1;n_complet;n_rappel;n_cum_dose1;n_cum_complet;n_cum_rappel;couv_dose1;couv_complet;couv_rappel
57;2021-05-31;4315;3342;0;416988;222017;0;40.3;21.4;0.0
57;2021-06-01;5935;3719;0;422923;225736;0;40.8;21.8;0.0
57;2021-06-02;6340;3907;0;429263;229643;0;41.4;22.2;0.0
57;2021-06-03;6210;3704;0;435473;233347;0;42.0;22.5;0.0
57;2021-06-04;7569;4993;0;443042;238340;0;42.8;23.0;0.0
57;2021-06-05;4764;4032;0;447806;242372;0;43.2;23.4;0.0
57;2021-06-06;1992;891;0;449798;243263;0;43.4;23.5;0.0
57;2021-06-07;4316;4036;0;454114;247299;0;43.8;23.9;0.0
57;2021-06-08;6721;4314;0;460835;251613;0;44.5;24.3;0.0
57;2021-06-09;6876;4156;0;467711;255769;0;45.2;24.7;0.0
57;2021-06-10;6217;4598;0;473928;260367;0;45.8;25.1;0.0
57;2021-06-11;5362;5370;0;479290;265737;0;46.3;25.7;0.0
57;2021-06-12;5742;4453;0;485032;270190;0;46.8;26.1;0.0
57;2021-06-13;1500;1142;0;486532;271332;0;47.0;26.2;0.0
57;2021-06-14;3382;4698;0;489914;276030;0;47.3;26.6;0.0
57;2021-06-15;3815;6024;0;493729;282054;0;47.7;27.2;0.0
57;2021-06-16;4400;6596;0;498129;288650;0;48.1;27.9;0.0
57;2021-06-17;4202;6073;0;502331;294723;0;48.5;28.5;0.0
57;2021-06-18;4274;7308;0;506605;302031;0;48.9;29.2;0.0
57;2021-06-19;4158;6292;0;510763;308323;0;49.3;29.8;0.0
57;2021-06-20;986;1665;0;511749;309988;0;49.4;29.9;0.0
57;2021-06-21;2064;5966;0;513813;315954;0;49.6;30.5;0.0
57;2021-06-22;2643;7987;0;516456;323941;0;49.9;31.3;0.0
57;2021-06-23;3072;8385;0;519528;332326;0;50.2;32.1;0.0
57;2021-06-24;2457;5289;0;521985;337615;0;50.4;32.6;0.0
57;2021-06-25;2856;7826;0;524841;345441;0;50.7;33.3;0.0
57;2021-06-26;2872;7259;0;527713;352700;0;50.9;34.0;0.0
57;2021-06-27;752;2985;0;528465;355685;0;51.0;34.3;0.0
57;2021-06-28;1591;5079;0;530056;360764;0;51.2;34.8;0.0
57;2021-06-29;2081;6832;0;532137;367596;0;51.4;35.5;0.0
57;2021-06-30;3070;7321;0;535207;374917;0;51.7;36.2;0.0
57;2021-07-01;2707;5959;0;537914;380876;0;51.9;36.8;0.0
57;2021-07-02;2697;8072;0;540611;388948;0;52.2;37.5;0.0
57;2021-07-03;3238;6528;0;543849;395476;0;52.5;38.2;0.0
57;2021-07-04;940;2468;0;544789;397944;0;52.6;38.4;0.0
57;2021-07-05;1713;4609;0;546502;402553;0;52.8;38.9;0.0
57;2021-07-06;2425;6480;0;548927;409033;0;53.0;39.5;0.0
57;2021-07-07;2735;7088;0;551662;416121;0;53.3;40.2;0.0
57;2021-07-08;2495;5878;0;554157;421999;0;53.5;40.7;0.0
57;2021-07-09;3426;8417;0;557583;430416;0;53.8;41.6;0.0
57;2021-07-10;3097;6944;0;560680;437360;0;54.1;42.2;0.0
57;2021-07-11;854;2234;0;561534;439594;0;54.2;42.4;0.0
57;2021-07-12;2441;6433;0;563975;446027;0;54.4;43.1;0.0
57;2021-07-13;4416;7508;0;568391;453535;0;54.9;43.8;0.0
57;2021-07-14;2823;3846;0;571214;457381;0;55.1;44.2;0.0
57;2021-07-15;3962;7789;0;575176;465170;0;55.5;44.9;0.0
57;2021-07-16;5643;9832;0;580819;475002;0;56.1;45.9;0.0
57;2021-07-17;5825;7292;0;586644;482294;0;56.6;46.6;0.0
57;2021-07-18;1492;2660;0;588136;484954;0;56.8;46.8;0.0
57;2021-07-19;2375;6201;0;590511;491155;0;57.0;47.4;0.0
57;2021-07-20;4333;6916;0;594844;498071;0;57.4;48.1;0.0
57;2021-07-21;5304;6908;0;600148;504979;0;57.9;48.7;0.0
57;2021-07-22;5983;5961;0;606131;510940;0;58.5;49.3;0.0
57;2021-07-23;7017;6409;0;613148;517349;0;59.2;49.9;0.0
57;2021-07-24;4536;7037;0;617684;524386;0;59.6;50.6;0.0
57;2021-07-25;1334;1770;0;619018;526156;0;59.8;50.8;0.0
57;2021-07-26;3725;4497;0;622743;530653;0;60.1;51.2;0.0
57;2021-07-27;6868;4949;0;629611;535602;0;60.8;51.7;0.0
57;2021-07-28;7492;4568;0;637103;540170;0;61.5;52.1;0.0
57;2021-07-29;7639;4603;0;644742;544773;0;62.2;52.6;0.0
57;2021-07-30;6873;4900;0;651615;549673;0;62.9;53.1;0.0
57;2021-07-31;5708;5027;0;657323;554700;0;63.5;53.5;0.0
57;2021-08-01;2028;1116;0;659351;555816;0;63.7;53.7;0.0
57;2021-08-02;3543;3183;0;662894;558999;0;64.0;54.0;0.0
57;2021-08-03;5802;4285;0;668696;563284;0;64.6;54.4;0.0
57;2021-08-04;5229;3465;0;673925;566749;0;65.1;54.7;0.0
57;2021-08-05;5378;3788;0;679303;570537;0;65.6;55.1;0.0
57;2021-08-06;5624;4861;0;684927;575398;0;66.1;55.5;0.0
57;2021-08-07;4586;5174;0;689513;580572;0;66.6;56.0;0.0
57;2021-08-08;1480;1507;0;690993;582079;0;66.7;56.2;0.0
57;2021-08-09;2625;3177;1;693618;585256;1;67.0;56.5;0.0
57;2021-08-10;3525;3789;0;697143;589045;1;67.3;56.9;0.0
57;2021-08-11;3728;4024;0;700871;593069;1;67.7;57.3;0.0
57;2021-08-12;3161;5217;0;704032;598286;1;68.0;57.8;0.0
57;2021-08-13;3497;4733;0;707529;603019;1;68.3;58.2;0.0
57;2021-08-14;2166;5186;0;709695;608205;1;68.5;58.7;0.0
57;2021-08-15;530;1094;0;710225;609299;1;68.6;58.8;0.0
57;2021-08-16;1791;3569;0;712016;612868;1;68.7;59.2;0.0
57;2021-08-17;2382;5358;0;714398;618226;1;69.0;59.7;0.0
57;2021-08-18;2473;5374;0;716871;623600;1;69.2;60.2;0.0
57;2021-08-19;2214;5486;0;719085;629086;1;69.4;60.7;0.0
57;2021-08-20;2060;6035;0;721145;635121;1;69.6;61.3;0.0
57;2021-08-21;1874;5397;0;723019;640518;1;69.8;61.8;0.0
57;2021-08-22;454;1530;0;723473;642048;1;69.8;62.0;0.0
57;2021-08-23;1144;3720;0;724617;645768;1;70.0;62.3;0.0
57;2021-08-24;1817;5615;0;726434;651383;1;70.1;62.9;0.0
57;2021-08-25;1619;5319;0;728053;656702;1;70.3;63.4;0.0
57;2021-08-26;1609;4674;0;729662;661376;1;70.4;63.8;0.0
57;2021-08-27;1770;5897;0;731432;667273;1;70.6;64.4;0.0
57;2021-08-28;2014;5386;0;733446;672659;1;70.8;64.9;0.0
57;2021-08-29;342;1090;0;733788;673749;1;70.8;65.0;0.0
57;2021-08-30;1033;3209;51;734821;676958;52;70.9;65.4;0.0
57;2021-08-31;1555;4294;142;736376;681252;194;71.1;65.8;0.0
57;2021-09-01;1477;3844;323;737853;685096;517;71.2;66.1;0.0
57;2021-09-02;1180;3109;322;739033;688205;839;71.3;66.4;0.1
57;2021-09-03;1574;3959;404;740607;692164;1243;71.5;66.8;0.1
57;2021-09-04;1689;3747;294;742296;695911;1537;71.7;67.2;0.1
57;2021-09-05;384;847;99;742680;696758;1636;71.7;67.3;0.2
57;2021-09-06;783;1771;366;743463;698529;2002;71.8;67.4;0.2
57;2021-09-07;707;1857;401;744170;700386;2403;71.8;67.6;0.2
57;2021-09-08;945;2508;431;745115;702894;2834;71.9;67.9;0.3
57;2021-09-09;615;1970;440;745730;704864;3274;72.0;68.0;0.3
57;2021-09-10;1085;2471;563;746815;707335;3837;72.1;68.3;0.4
57;2021-09-11;1187;2976;285;748002;710311;4122;72.2;68.6;0.4
57;2021-09-12;249;491;65;748251;710802;4187;72.2;68.6;0.4
57;2021-09-13;590;1349;457;748841;712151;4644;72.3;68.7;0.4
57;2021-09-14;784;1702;714;749625;713853;5358;72.4;68.9;0.5
57;2021-09-15;783;1995;739;750408;715848;6097;72.4;69.1;0.6
57;2021-09-16;718;1230;718;751126;717078;6815;72.5;69.2;0.7
57;2021-09-17;1139;1792;630;752265;718870;7445;72.6;69.4;0.7
57;2021-09-18;813;2586;421;753078;721456;7866;72.7;69.6;0.8
57;2021-09-19;121;346;73;753199;721802;7939;72.7;69.7;0.8
57;2021-09-20;413;868;754;753612;722670;8693;72.8;69.8;0.8
57;2021-09-21;516;828;803;754128;723498;9496;72.8;69.8;0.9
57;2021-09-22;498;1307;716;754626;724805;10212;72.8;70.0;1.0
57;2021-09-23;492;1218;754;755118;726023;10966;72.9;70.1;1.1
57;2021-09-24;760;1437;974;755878;727460;11940;73.0;70.2;1.2
57;2021-09-25;506;2005;510;756384;729465;12450;73.0;70.4;1.2
57;2021-09-26;123;330;88;756507;729795;12538;73.0;70.5;1.2
57;2021-09-27;444;850;781;756951;730645;13319;73.1;70.5;1.3
57;2021-09-28;323;600;905;757274;731245;14224;73.1;70.6;1.4
57;2021-09-29;561;1113;1124;757835;732358;15348;73.2;70.7;1.5
57;2021-09-30;297;620;956;758132;732978;16304;73.2;70.8;1.6
57;2021-10-01;526;1335;1624;758658;734313;17928;73.2;70.9;1.7
57;2021-10-02;671;1564;822;759329;735877;18750;73.3;71.0;1.8
57;2021-10-03;123;232;146;759452;736109;18896;73.3;71.1;1.8
57;2021-10-04;367;618;1068;759819;736727;19964;73.4;71.1;1.9
57;2021-10-05;291;579;1125;760110;737306;21089;73.4;71.2;2.0
57;2021-10-06;458;773;1288;760568;738079;22377;73.4;71.3;2.2
57;2021-10-07;317;627;1111;760885;738706;23488;73.5;71.3;2.3
57;2021-10-08;508;1041;1948;761393;739747;25436;73.5;71.4;2.5
57;2021-10-09;617;1154;1330;762010;740901;26766;73.6;71.5;2.6
57;2021-10-10;101;122;111;762111;741023;26877;73.6;71.5;2.6
57;2021-10-11;342;613;1184;762453;741636;28061;73.6;71.6;2.7
57;2021-10-12;306;466;1077;762759;742102;29138;73.6;71.6;2.8
57;2021-10-13;555;722;1409;763314;742824;30547;73.7;71.7;2.9
57;2021-10-14;317;484;1127;763631;743308;31674;73.7;71.8;3.1
57;2021-10-15;597;1021;2607;764228;744329;34281;73.8;71.9;3.3
57;2021-10-16;655;735;1697;764883;745064;35978;73.8;71.9;3.5
57;2021-10-17;101;133;219;764984;745197;36197;73.8;71.9;3.5
57;2021-10-18;388;530;1416;765372;745727;37613;73.9;72.0;3.6
57;2021-10-19;311;396;1141;765683;746123;38754;73.9;72.0;3.7
57;2021-10-20;443;498;1648;766126;746621;40402;74.0;72.1;3.9
57;2021-10-21;295;446;1028;766421;747067;41430;74.0;72.1;4.0
57;2021-10-22;643;712;2677;767064;747779;44107;74.1;72.2;4.3
57;2021-10-23;639;722;1711;767703;748501;45818;74.1;72.3;4.4
57;2021-10-24;86;114;161;767789;748615;45979;74.1;72.3;4.4
57;2021-10-25;359;406;1574;768148;749021;47553;74.2;72.3;4.6
57;2021-10-26;265;269;1330;768413;749290;48883;74.2;72.3;4.7
57;2021-10-27;391;451;1749;768804;749741;50632;74.2;72.4;4.9
57;2021-10-28;244;241;1222;769048;749982;51854;74.2;72.4;5.0
57;2021-10-29;503;599;2331;769551;750581;54185;74.3;72.5;5.2
57;2021-10-30;434;541;1383;769985;751122;55568;74.3;72.5;5.4
57;2021-10-31;59;96;142;770044;751218;55710;74.3;72.5;5.4
57;2021-11-01;30;43;68;770074;751261;55778;74.3;72.5;5.4
57;2021-11-02;319;397;1420;770393;751658;57198;74.4;72.6;5.5
57;2021-11-03;383;507;2217;770776;752165;59415;74.4;72.6;5.7
57;2021-11-04;303;374;1803;771079;752539;61218;74.4;72.6;5.9
57;2021-11-05;485;629;2632;771564;753168;63850;74.5;72.7;6.2
57;2021-11-06;467;701;1943;772031;753869;65793;74.5;72.8;6.4
57;2021-11-07;54;72;178;772085;753941;65971;74.5;72.8;6.4
58;2020-12-27;0;0;0;0;0;0;0.0;0.0;0.0
58;2020-12-28;0;0;0;0;0;0;0.0;0.0;0.0
58;2020-12-29;1;0;0;1;0;0;0.0;0.0;0.0
58;2020-12-30;0;0;0;1;0;0;0.0;0.0;0.0
58;2020-12-31;0;0;0;1;0;0;0.0;0.0;0.0
58;2021-01-01;0;0;0;1;0;0;0.0;0.0;0.0
58;2021-01-02;0;0;0;1;0;0;0.0;0.0;0.0
58;2021-01-03;1;0;0;2;0;0;0.0;0.0;0.0
58;2021-01-04;0;0;0;2;0;0;0.0;0.0;0.0
58;2021-01-05;2;0;0;4;0;0;0.0;0.0;0.0
58;2021-01-06;145;0;0;149;0;0;0.1;0.0;0.0
58;2021-01-07;241;0;0;390;0;0;0.2;0.0;0.0
58;2021-01-08;63;0;0;453;0;0;0.2;0.0;0.0
58;2021-01-09;1;0;0;454;0;0;0.2;0.0;0.0
58;2021-01-10;0;0;0;454;0;0;0.2;0.0;0.0
58;2021-01-11;55;0;0;509;0;0;0.3;0.0;0.0
58;2021-01-12;260;0;0;769;0;0;0.4;0.0;0.0
58;2021-01-13;411;4;0;1180;4;0;0.6;0.0;0.0
58;2021-01-14;292;2;0;1472;6;0;0.7;0.0;0.0
58;2021-01-15;143;0;0;1615;6;0;0.8;0.0;0.0
58;2021-01-16;10;1;0;1625;7;0;0.8;0.0;0.0
58;2021-01-17;0;0;0;1625;7;0;0.8;0.0;0.0
58;2021-01-18;414;1;0;2039;8;0;1.0;0.0;0.0
58;2021-01-19;988;3;0;3027;11;0;1.5;0.0;0.0
58;2021-01-20;1208;2;0;4235;13;0;2.1;0.0;0.0
58;2021-01-21;963;5;0;5198;18;0;2.6;0.0;0.0
58;2021-01-22;779;3;0;5977;21;0;3.0;0.0;0.0
58;2021-01-23;253;0;0;6230;21;0;3.1;0.0;0.0
58;2021-01-24;2;0;0;6232;21;0;3.1;0.0;0.0
58;2021-01-25;439;1;0;6671;22;0;3.3;0.0;0.0
58;2021-01-26;651;4;0;7322;26;0;3.7;0.0;0.0
58;2021-01-27;604;44;0;7926;70;0;4.0;0.0;0.0
58;2021-01-28;758;66;0;8684;136;0;4.4;0.1;0.0
58;2021-01-29;838;7;0;9522;143;0;4.8;0.1;0.0
58;2021-01-30;280;0;0;9802;143;0;4.9;0.1;0.0
58;2021-01-31;10;0;0;9812;143;0;4.9;0.1;0.0
58;2021-02-01;200;73;0;10012;216;0;5.0;0.1;0.0
58;2021-02-02;566;83;0;10578;299;0;5.3;0.1;0.0
58;2021-02-03;280;147;0;10858;446;0;5.4;0.2;0.0
58;2021-02-04;284;93;0;11142;539;0;5.6;0.3;0.0
58;2021-02-05;184;93;0;11326;632;0;5.7;0.3;0.0
58;2021-02-06;89;0;0;11415;632;0;5.7;0.3;0.0
58;2021-02-07;0;0;0;11415;632;0;5.7;0.3;0.0
58;2021-02-08;307;72;0;11722;704;0;5.9;0.4;0.0
58;2021-02-09;503;315;0;12225;1019;0;6.1;0.5;0.0
58;2021-02-10;350;379;0;12575;1398;0;6.3;0.7;0.0
58;2021-02-11;287;381;0;12862;1779;0;6.4;0.9;0.0
58;2021-02-12;243;204;0;13105;1983;0;6.6;1.0;0.0
58;2021-02-13;84;29;0;13189;2012;0;6.6;1.0;0.0
58;2021-02-14;0;3;0;13189;2015;0;6.6;1.0;0.0
58;2021-02-15;114;526;0;13303;2541;0;6.7;1.3;0.0
58;2021-02-16;207;935;0;13510;3476;0;6.8;1.7;0.0
58;2021-02-17;221;760;0;13731;4236;0;6.9;2.1;0.0
58;2021-02-18;186;787;0;13917;5023;0;7.0;2.5;0.0
58;2021-02-19;238;722;0;14155;5745;0;7.1;2.9;0.0
58;2021-02-20;62;228;0;14217;5973;0;7.1;3.0;0.0
58;2021-02-21;0;30;0;14217;6003;0;7.1;3.0;0.0
58;2021-02-22;78;403;0;14295;6406;0;7.2;3.2;0.0
58;2021-02-23;49;617;0;14344;7023;0;7.2;3.5;0.0
58;2021-02-24;39;628;0;14383;7651;0;7.2;3.8;0.0
58;2021-02-25;252;701;0;14635;8352;0;7.3;4.2;0.0
58;2021-02-26;246;621;0;14881;8973;0;7.5;4.5;0.0
58;2021-02-27;104;189;0;14985;9162;0;7.5;4.6;0.0
58;2021-02-28;11;8;0;14996;9170;0;7.5;4.6;0.0
58;2021-03-01;145;246;0;15141;9416;0;7.6;4.7;0.0
58;2021-03-02;415;642;0;15556;10058;0;7.8;5.0;0.0
58;2021-03-03;524;295;0;16080;10353;0;8.1;5.2;0.0
58;2021-03-04;726;279;0;16806;10632;0;8.4;5.3;0.0
58;2021-03-05;866;205;0;17672;10837;0;8.9;5.4;0.0
58;2021-03-06;577;87;0;18249;10924;0;9.1;5.5;0.0
58;2021-03-07;63;12;0;18312;10936;0;9.2;5.5;0.0
58;2021-03-08;157;300;0;18469;11236;0;9.3;5.6;0.0
58;2021-03-09;545;548;0;19014;11784;0;9.5;5.9;0.0
58;2021-03-10;842;245;0;19856;12029;0;9.9;6.0;0.0
58;2021-03-11;859;277;0;20715;12306;0;10.4;6.2;0.0
58;2021-03-12;863;201;0;21578;12507;0;10.8;6.3;0.0
58;2021-03-13;506;67;0;22084;12574;0;11.1;6.3;0.0
58;2021-03-14;34;1;0;22118;12575;0;11.1;6.3;0.0
58;2021-03-15;531;118;0;22649;12693;0;11.3;6.4;0.0
58;2021-03-16;725;224;0;23374;12917;0;11.7;6.5;0.0
58;2021-03-17;755;198;0;24129;13115;0;12.1;6.6;0.0
58;2021-03-18;586;181;0;24715;13296;0;12.4;6.7;0.0
58;2021-03-19;540;108;0;25255;13404;0;12.7;6.7;0.0
58;2021-03-20;321;64;0;25576;13468;0;12.8;6.7;0.0
58;2021-03-21;17;1;0;25593;13469;0;12.8;6.7;0.0
58;2021-03-22;796;26;0;26389;13495;0;13.2;6.8;0.0
58;2021-03-23;1636;44;0;28025;13539;0;14.0;6.8;0.0
58;2021-03-24;1370;82;0;29395;13621;0;14.7;6.8;0.0
58;2021-03-25;1840;49;0;31235;13670;0;15.6;6.8;0.0
58;2021-03-26;1414;57;0;32649;13727;0;16.4;6.9;0.0
58;2021-03-27;359;9;0;33008;13736;0;16.5;6.9;0.0
58;2021-03-28;20;0;0;33028;13736;0;16.5;6.9;0.0
58;2021-03-29;636;154;0;33664;13890;0;16.9;7.0;0.0
58;2021-03-30;1187;260;0;34851;14150;0;17.5;7.1;0.0
58;2021-03-31;1117;394;0;35968;14544;0;18.0;7.3;0.0
58;2021-04-01;1547;407;0;37515;14951;0;18.8;7.5;0.0
58;2021-04-02;1464;369;0;38979;15320;0;19.5;7.7;0.0
58;2021-04-03;568;153;0;39547;15473;0;19.8;7.8;0.0
58;2021-04-04;1;1;0;39548;15474;0;19.8;7.8;0.0
58;2021-04-05;48;0;0;39596;15474;0;19.8;7.8;0.0
58;2021-04-06;823;346;0;40419;15820;0;20.3;7.9;0.0
58;2021-04-07;696;551;0;41115;16371;0;20.6;8.2;0.0
58;2021-04-08;1493;427;0;42608;16798;0;21.3;8.4;0.0
58;2021-04-09;1775;487;0;44383;17285;0;22.2;8.7;0.0
58;2021-04-10;650;202;0;45033;17487;0;22.6;8.8;0.0
58;2021-04-11;17;3;0;45050;17490;0;22.6;8.8;0.0
58;2021-04-12;1116;505;0;46166;17995;0;23.1;9.0;0.0
58;2021-04-13;1436;630;0;47602;18625;0;23.8;9.3;0.0
58;2021-04-14;1360;700;0;48962;19325;0;24.5;9.7;0.0
58;2021-04-15;1441;613;0;50403;19938;0;25.3;10.0;0.0
58;2021-04-16;1734;516;0;52137;20454;0;26.1;10.2;0.0
58;2021-04-17;721;234;0;52858;20688;0;26.5;10.4;0.0
58;2021-04-18;20;7;0;52878;20695;0;26.5;10.4;0.0
58;2021-04-19;530;606;0;53408;21301;0;26.8;10.7;0.0
58;2021-04-20;487;1120;0;53895;22421;0;27.0;11.2;0.0
58;2021-04-21;628;970;0;54523;23391;0;27.3;11.7;0.0
58;2021-04-22;768;1524;0;55291;24915;0;27.7;12.5;0.0
58;2021-04-23;919;787;0;56210;25702;0;28.2;12.9;0.0
58;2021-04-24;210;208;0;56420;25910;0;28.3;13.0;0.0
58;2021-04-25;109;9;0;56529;25919;0;28.3;13.0;0.0
58;2021-04-26;761;247;0;57290;26166;0;28.7;13.1;0.0
58;2021-04-27;1499;1119;0;58789;27285;0;29.5;13.7;0.0
58;2021-04-28;1536;1054;0;60325;28339;0;30.2;14.2;0.0
58;2021-04-29;1444;1047;0;61769;29386;0;30.9;14.7;0.0
58;2021-04-30;1258;943;0;63027;30329;0;31.6;15.2;0.0
58;2021-05-01;6;17;0;63033;30346;0;31.6;15.2;0.0
58;2021-05-02;4;2;0;63037;30348;0;31.6;15.2;0.0
58;2021-05-03;1041;407;0;64078;30755;0;32.1;15.4;0.0
58;2021-05-04;1073;1347;0;65151;32102;0;32.6;16.1;0.0
58;2021-05-05;954;1096;0;66105;33198;0;33.1;16.6;0.0
58;2021-05-06;1363;1061;0;67468;34259;0;33.8;17.2;0.0
58;2021-05-07;1111;1092;0;68579;35351;0;34.4;17.7;0.0
58;2021-05-08;59;60;0;68638;35411;0;34.4;17.7;0.0
58;2021-05-09;7;21;0;68645;35432;0;34.4;17.8;0.0
58;2021-05-10;875;992;0;69520;36424;0;34.8;18.2;0.0
58;2021-05-11;1183;1985;0;70703;38409;0;35.4;19.2;0.0
58;2021-05-12;1660;1558;0;72363;39967;0;36.3;20.0;0.0
58;2021-05-13;49;183;0;72412;40150;0;36.3;20.1;0.0
58;2021-05-14;2310;908;0;74722;41058;0;37.4;20.6;0.0
58;2021-05-15;1726;456;0;76448;41514;0;38.3;20.8;0.0
58;2021-05-16;118;33;0;76566;41547;0;38.4;20.8;0.0
58;2021-05-17;793;612;0;77359;42159;0;38.8;21.1;0.0
58;2021-05-18;1333;1182;0;78692;43341;0;39.4;21.7;0.0
58;2021-05-19;1738;548;0;80430;43889;0;40.3;22.0;0.0
58;2021-05-20;1701;674;0;82131;44563;0;41.1;22.3;0.0
58;2021-05-21;854;730;0;82985;45293;0;41.6;22.7;0.0
58;2021-05-22;304;240;0;83289;45533;0;41.7;22.8;0.0
58;2021-05-23;2;21;0;83291;45554;0;41.7;22.8;0.0
58;2021-05-24;21;42;0;83312;45596;0;41.7;22.8;0.0
58;2021-05-25;1386;1154;0;84698;46750;0;42.4;23.4;0.0
58;2021-05-26;845;839;0;85543;47589;0;42.9;23.8;0.0
58;2021-05-27;753;943;0;86296;48532;0;43.2;24.3;0.0
58;2021-05-28;430;909;0;86726;49441;0;43.5;24.8;0.0
58;2021-05-29;151;212;0;86877;49653;0;43.5;24.9;0.0
58;2021-05-30;21;19;0;86898;49672;0;43.5;24.9;0.0
58;2021-05-31;757;398;0;87655;50070;0;43.9;25.1;0.0
58;2021-06-01;1372;1655;0;89027;51725;0;44.6;25.9;0.0
58;2021-06-02;1467;1048;0;90494;52773;0;45.3;26.4;0.0
58;2021-06-03;1024;958;0;91518;53731;0;45.9;26.9;0.0
58;2021-06-04;842;909;0;92360;54640;0;46.3;27.4;0.0
58;2021-06-05;272;263;0;92632;54903;0;46.4;27.5;0.0
58;2021-06-06;26;50;0;92658;54953;0;46.4;27.5;0.0
58;2021-06-07;712;793;0;93370;55746;0;46.8;27.9;0.0
58;2021-06-08;1321;1758;0;94691;57504;0;47.4;28.8;0.0
58;2021-06-09;1418;1010;0;96109;58514;0;48.2;29.3;0.0
58;2021-06-10;1106;983;0;97215;59497;0;48.7;29.8;0.0
58;2021-06-11;1023;907;0;98238;60404;0;49.2;30.3;0.0
58;2021-06-12;1056;415;0;99294;60819;0;49.7;30.5;0.0
58;2021-06-13;36;33;0;99330;60852;0;49.8;30.5;0.0
58;2021-06-14;516;1016;0;99846;61868;0;50.0;31.0;0.0
58;2021-06-15;1592;1756;0;101438;63624;0;50.8;31.9;0.0
58;2021-06-16;1808;995;0;103246;64619;0;51.7;32.4;0.0
58;2021-06-17;2023;1109;0;105269;65728;0;52.7;32.9;0.0
58;2021-06-18;986;1061;0;106255;66789;0;53.2;33.5;0.0
58;2021-06-19;581;320;0;106836;67109;0;53.5;33.6;0.0
58;2021-06-20;9;2;0;106845;67111;0;53.5;33.6;0.0
58;2021-06-21;472;553;0;107317;67664;0;53.8;33.9;0.0
58;2021-06-22;1027;1964;0;108344;69628;0;54.3;34.9;0.0
58;2021-06-23;1477;1511;0;109821;71139;0;55.0;35.6;0.0
58;2021-06-24;730;1024;0;110551;72163;0;55.4;36.2;0.0
58;2021-06-25;823;1719;0;111374;73882;0;55.8;37.0;0.0
58;2021-06-26;554;1229;0;111928;75111;0;56.1;37.6;0.0
58;2021-06-27;18;26;0;111946;75137;0;56.1;37.6;0.0
58;2021-06-28;463;987;0;112409;76124;0;56.3;38.1;0.0
58;2021-06-29;623;2160;0;113032;78284;0;56.6;39.2;0.0
58;2021-06-30;999;1627;0;114031;79911;0;57.1;40.0;0.0
58;2021-07-01;760;1674;0;114791;81585;0;57.5;40.9;0.0
58;2021-07-02;444;851;0;115235;82436;0;57.7;41.3;0.0
58;2021-07-03;249;512;0;115484;82948;0;57.9;41.6;0.0
58;2021-07-04;12;30;0;115496;82978;0;57.9;41.6;0.0
58;2021-07-05;510;768;0;116006;83746;0;58.1;42.0;0.0
58;2021-07-06;695;2119;0;116701;85865;0;58.5;43.0;0.0
58;2021-07-07;388;955;0;117089;86820;0;58.7;43.5;0.0
58;2021-07-08;399;1019;0;117488;87839;0;58.9;44.0;0.0
58;2021-07-09;709;1422;0;118197;89261;0;59.2;44.7;0.0
58;2021-07-10;262;412;0;118459;89673;0;59.3;44.9;0.0
58;2021-07-11;175;53;0;118634;89726;0;59.4;45.0;0.0
58;2021-07-12;197;968;0;118831;90694;0;59.5;45.4;0.0
58;2021-07-13;933;2503;0;119764;93197;0;60.0;46.7;0.0
58;2021-07-14;27;60;0;119791;93257;0;60.0;46.7;0.0
58;2021-07-15;1135;1936;0;120926;95193;0;60.6;47.7;0.0
58;2021-07-16;1411;1446;0;122337;96639;0;61.3;48.4;0.0
58;2021-07-17;463;289;0;122800;96928;0;61.5;48.6;0.0
58;2021-07-18;102;21;0;122902;96949;0;61.6;48.6;0.0
58;2021-07-19;1655;989;0;124557;97938;0;62.4;49.1;0.0
58;2021-07-20;1408;2454;0;125965;100392;0;63.1;50.3;0.0
58;2021-07-21;1178;2009;0;127143;102401;0;63.7;51.3;0.0
58;2021-07-22;1143;1670;0;128286;104071;0;64.3;52.1;0.0
58;2021-07-23;1268;1446;0;129554;105517;0;64.9;52.9;0.0
58;2021-07-24;1001;1272;0;130555;106789;0;65.4;53.5;0.0
58;2021-07-25;89;40;0;130644;106829;0;65.5;53.5;0.0
58;2021-07-26;980;860;0;131624;107689;0;65.9;54.0;0.0
58;2021-07-27;1566;2569;0;133190;110258;0;66.7;55.2;0.0
58;2021-07-28;1570;1974;0;134760;112232;0;67.5;56.2;0.0
58;2021-07-29;1581;1629;0;136341;113861;0;68.3;57.0;0.0
58;2021-07-30;1466;1427;1;137807;115288;1;69.0;57.8;0.0
58;2021-07-31;568;525;0;138375;115813;1;69.3;58.0;0.0
58;2021-08-01;35;13;0;138410;115826;1;69.3;58.0;0.0
58;2021-08-02;1589;864;0;139999;116690;1;70.1;58.5;0.0
58;2021-08-03;2051;1781;0;142050;118471;1;71.2;59.4;0.0
58;2021-08-04;1307;1186;0;143357;119657;1;71.8;59.9;0.0
58;2021-08-05;1621;1175;0;144978;120832;1;72.6;60.5;0.0
58;2021-08-06;1360;1032;0;146338;121864;1;73.3;61.1;0.0
58;2021-08-07;318;401;0;146656;122265;1;73.5;61.3;0.0
58;2021-08-08;30;58;0;146686;122323;1;73.5;61.3;0.0
58;2021-08-09;1083;1388;0;147769;123711;1;74.0;62.0;0.0
